Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite
6681480,2013,12,0,0,0,17,6,6,2,80,90622.0,3729.0,E,KEHÄ 1
6885123,2013,5,0,0,0,18,6,6,2,80,90622.0,3729.0,E,KEHÄ 1
6585261,2013,12,0,0,0,14,4,3,2,80,90622.0,3729.0,E,NOT_FOUND: MUURIMESTARINTIE X KAARELANVIERTO       
6914742,2013,6,0,0,0,15,6,6,2,80,90622.0,3729.0,E,NOT_FOUND: MUURIMESTARINTIE X KAARELANVIERTO       
6819771,2013,9,0,0,0,15,3,3,2,80,90622.0,3729.0,E,KEHÄ 1
6649565,2013,4,0,0,0,8,86,1,1,80,90622.0,3729.0,E,KEHÄ 1
6748021,2013,11,0,0,0,22,80,1,1,80,90622.0,3729.0,E,KEHÄ 1
6584458,2013,1,0,0,0,16,2,3,3,80,90622.0,3729.0,E,KEHÄ 1
6761544,2013,10,0,0,0,8,8,6,2,80,90622.0,3729.0,E,KEHÄ 1
6711733,2013,4,0,0,0,6,90,11,2,80,90622.0,3729.0,E,KEHÄ 1
6695072,2013,11,0,0,0,17,8,6,2,80,90622.0,3729.0,E,KEHÄ 1
6885159,2013,5,0,0,0,16,6,6,2,80,90622.0,3729.0,E,KEHÄ 1
6665528,2013,4,0,0,0,11,81,1,1,80,90622.0,3729.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6704624,2013,12,0,0,0,9,8,6,3,80,89232.0,3791.0,E,KEHÄ 1
6838731,2013,9,0,1,2,17,6,6,3,80,89232.0,3791.0,E,KEHÄ 1
6838732,2013,9,0,0,0,17,6,6,2,80,89232.0,3791.0,E,KEHÄ 1
6649526,2013,3,0,0,0,17,6,6,3,80,89232.0,3791.0,E,KEHÄ 1
6694947,2013,10,0,0,0,12,3,3,2,80,89232.0,3791.0,E,KEHÄ 1
6671483,2013,2,0,0,0,20,3,3,2,80,89232.0,3791.0,E,KEHÄ 1
6613343,2013,10,0,2,2,17,6,6,4,80,89232.0,3791.0,E,KEHÄ 1
6711714,2013,4,0,0,0,8,3,3,2,80,89232.0,3791.0,E,KEHÄ 1
6914766,2013,8,0,0,0,17,8,6,2,80,89232.0,3791.0,E,KEHÄ 1
6720160,2013,3,0,0,0,15,59,4,2,50,89232.0,3791.0,E,KEHÄ 1
6665145,2013,12,0,0,0,19,3,3,2,80,89232.0,3791.0,E,KEHÄ 1
6661957,2013,3,0,0,0,17,8,6,2,80,89232.0,3791.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6569597,2013,2,0,0,0,16,2,3,2,80,89232.0,3791.0,K,NOT_FOUND: MUURIMESTARINTIE                        
6695147,2013,11,0,0,0,14,4,3,3,80,89232.0,3791.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6847230,2013,8,0,0,0,7,8,6,5,80,89232.0,3791.0,E,KEHÄ 1
6711970,2013,10,0,4,2,21,9,13,2,80,89232.0,3791.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6885025,2013,5,0,0,0,11,90,11,2,80,89232.0,3791.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6627623,2013,3,0,0,0,7,6,6,2,80,88873.0,3722.0,E,KEHÄ 1
6665597,2013,2,0,0,0,17,8,6,2,80,88873.0,3722.0,E,KEHÄ 1
6893611,2013,8,0,0,0,10,6,6,2,80,88873.0,3722.0,E,KEHÄ 1
6761960,2013,6,0,0,0,16,4,3,2,80,88873.0,3722.0,E,KEHÄ 1
6905097,2013,6,0,0,0,18,6,6,6,80,88873.0,3722.0,E,KEHÄ 1
6819907,2013,8,0,0,0,18,2,3,2,80,88873.0,3722.0,E,KEHÄ 1
6524573,2013,1,0,0,0,11,2,3,2,80,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE - PAKILANTIE           
6721193,2013,5,0,0,0,1,4,3,2,80,88873.0,3722.0,E,KEHÄ 1
6735499,2013,9,0,0,0,9,8,6,2,80,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6711713,2013,4,0,0,0,8,2,3,2,80,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6893605,2013,8,0,2,2,17,8,6,4,80,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE (PAKILA)               
6838919,2013,5,0,0,0,17,6,6,2,80,88873.0,3722.0,E,KEHÄ 1
6862279,2013,7,0,2,2,22,7,6,3,80,88873.0,3722.0,E,KEHÄ 1
6695149,2013,11,0,0,0,20,6,6,3,80,88873.0,3722.0,E,KEHÄ 1
6711998,2013,11,0,0,0,8,2,3,2,70,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6914873,2013,7,0,0,0,19,2,3,2,80,88873.0,3722.0,E,KEHÄ 1
6539510,2013,1,0,0,0,21,0,3,2,80,88873.0,3722.0,E,KEHÄ 1
6539405,2013,3,0,1,2,11,4,3,2,80,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6794184,2013,9,0,0,0,19,6,6,2,80,88873.0,3722.0,E,KEHÄ 1
6694737,2013,4,0,0,0,8,8,6,2,80,88873.0,3722.0,E,TUUSULANVÄYLÄ
6721141,2013,4,0,0,0,9,2,3,2,80,88873.0,3722.0,E,KEHÄ 1
6516403,2013,12,0,0,0,16,84,1,1,80,88873.0,3722.0,E,KEHÄ 1
6847521,2013,5,0,0,0,17,3,3,2,80,88873.0,3722.0,E,TUUSULANVÄYLÄ
6847602,2013,5,0,1,2,8,3,3,2,80,88873.0,3722.0,E,KEHÄ 1
6884469,2013,9,0,0,0,17,6,6,2,80,88873.0,3722.0,E,NOT_FOUND: MUURIMESTARINTIE X TUUSULUNAVÄYLÄ       
6627737,2013,9,0,0,0,8,6,6,6,80,57454.0,3189.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6712115,2013,11,0,0,0,18,8,6,3,70,57454.0,3189.0,E,KEHÄ 1
6569512,2013,1,0,0,0,17,8,6,2,80,57454.0,3189.0,E,KEHÄ 1
6665144,2013,12,0,1,2,17,80,1,1,80,57454.0,3189.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6524702,2013,3,0,0,0,17,89,1,1,80,46837.0,,E,NOT_FOUND: SEPPÄMESTARINTIE KÄSKUYNHALTIJANT. LIIT 
6884559,2013,8,0,0,0,18,6,6,2,80,46837.0,,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6884415,2013,8,0,0,0,17,6,6,2,80,46837.0,,E,KEHÄ 1
6735696,2013,10,0,0,0,18,8,6,4,80,46837.0,,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6737486,2013,11,0,0,0,9,3,3,2,80,46837.0,,E,NOT_FOUND: SEPPÄMESTARINTIE LÄNTEEN                
6847621,2013,5,0,0,0,7,3,3,2,80,46837.0,,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6681275,2013,11,0,1,2,21,2,3,2,80,58866.0,3359.0,E,NOT_FOUND: SEPPÄMESTARINTIE X MALMINKAARI          
6613702,2013,1,0,1,2,19,89,1,1,80,58866.0,3359.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6910348,2013,8,0,1,2,17,7,6,3,80,58866.0,3359.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6695678,2013,11,0,0,0,17,8,6,3,80,58866.0,3359.0,E,KEHÄ 1
6893668,2013,6,0,0,0,16,3,3,2,80,58866.0,3359.0,E,KEHÄ 1
6502657,2013,1,0,0,0,17,7,6,2,80,58866.0,3359.0,E,KEHÄ 1
6820376,2013,5,0,1,2,23,89,1,1,80,58866.0,3359.0,E,KEHÄ 1
6569679,2013,3,0,0,0,13,85,1,1,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6735500,2013,9,0,0,0,16,3,3,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE ITÄÄN PIHLAJAMÄENTIE   
6569491,2013,3,0,0,0,17,91,13,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6893732,2013,5,0,0,0,16,3,3,2,80,56450.0,3249.0,E,NOT_FOUND: MYLLYMESTARINTIE X PIHLAJAMÄENTIE       
6783924,2013,10,0,0,0,21,91,13,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6919050,2013,7,0,0,0,15,6,6,2,80,56450.0,3249.0,E,KEHÄ 1
6893623,2013,9,0,0,0,16,7,6,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6772319,2013,10,0,0,0,14,4,3,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6569818,2013,3,0,0,0,17,6,6,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6569722,2013,2,0,0,0,19,3,3,2,80,56450.0,3249.0,E,NOT_FOUND: SEPPÄMESTARINTIE                        
6694807,2013,4,0,0,0,15,3,3,2,80,56450.0,3249.0,E,NOT_FOUND: MUURIMESTARINTIE                        
6496848,2013,3,0,0,0,13,52,4,2,80,56450.0,3249.0,E,KEHÄ 1
6569618,2013,2,0,0,0,18,96,13,3,80,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6694689,2013,3,0,1,2,18,81,1,1,80,53316.0,2637.0,E,LAHDENVÄYLÄ
6862028,2013,9,0,0,0,12,96,13,2,80,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6507427,2013,1,0,0,0,10,3,3,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6711676,2013,4,0,0,0,19,8,6,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6772234,2013,10,0,0,0,17,6,6,2,80,53316.0,2637.0,E,NOT_FOUND: KIVIKONTIE+MYLLYMESTARINTIE             
6820477,2013,5,0,0,0,18,4,3,2,70,53316.0,2637.0,E,NOT_FOUND: KIVIKONKAARI                            
6649525,2013,3,0,0,0,12,9,13,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE (ITÄÄN) X KIVIKONTIE   
6771545,2013,5,0,0,0,20,6,6,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE X KIVIKONLAITA         
6681755,2013,12,0,0,0,19,6,6,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6530930,2013,3,0,0,0,20,7,6,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6847455,2013,9,0,0,0,14,53,4,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE X KIVIKONTIE           
6699289,2013,4,0,0,0,13,6,6,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6920680,2013,6,0,0,0,16,7,6,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6870571,2013,7,0,0,0,17,8,6,3,70,53316.0,2637.0,E,"NOT_FOUND: MYLLYMESTARINTIE, MYLLYPURO             "
6649520,2013,1,0,0,0,15,2,3,2,70,53316.0,2637.0,K,NOT_FOUND: MYLLYMESTARINTIE                        
6862337,2013,7,0,1,2,24,86,1,1,40,53316.0,2637.0,E,NOT_FOUND: MYLLYPURONTIE X MYLLYRENGINTIE          
6695148,2013,11,0,0,0,23,81,1,1,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6694787,2013,4,0,0,0,16,8,6,3,70,53316.0,2637.0,E,KEHÄ 1
6884688,2013,8,0,0,0,16,6,6,7,70,53316.0,2637.0,E,KEHÄ 1
6613847,2013,3,0,0,0,16,6,6,2,80,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6921931,2013,6,0,0,0,18,3,3,2,70,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE X KONTULANTIE          
6885224,2013,6,0,0,0,8,59,4,2,50,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6819772,2013,9,0,0,0,15,3,3,2,60,53316.0,2637.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6668145,2013,4,0,0,0,14,6,6,4,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6524606,2013,1,0,0,0,8,81,13,2,70,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6869839,2013,9,0,1,2,20,8,6,2,70,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6680946,2013,4,0,0,0,12,6,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE X KONTULANTIE          
6761873,2013,9,0,0,0,16,8,6,3,70,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6847330,2013,9,0,1,2,18,6,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6712086,2013,11,0,0,0,21,2,3,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE KONTULANTIE            
6665630,2013,4,0,0,0,14,8,6,2,60,45793.0,2442.0,E,KEHÄ 1
6712304,2013,12,0,0,0,14,8,6,2,60,45793.0,2442.0,E,"NOT_FOUND: MYLLYMESTARINTIE, LIIKUNTAMYLLY         "
6721127,2013,4,0,0,0,14,8,6,3,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6820310,2013,6,0,0,0,9,6,6,2,60,45793.0,2442.0,E,KEHÄ 1
6846216,2013,9,0,0,0,14,7,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6910481,2013,6,0,0,0,13,4,3,2,60,45793.0,2442.0,E,KEHÄ 1
6711999,2013,11,0,0,0,15,8,6,2,60,45793.0,2442.0,E,KEHÄ 1
6569837,2013,1,0,0,0,14,8,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6829541,2013,5,0,0,0,13,8,6,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYPURONTIE X MYLLYMESTARINTIE        
6613846,2013,3,0,0,0,12,6,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE X MYLLYPURONTIE        
6713241,2013,12,0,0,0,15,24,5,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE X MYLLYPURONTIE        
6884499,2013,8,0,1,2,14,6,6,2,60,45793.0,2442.0,E,KEHÄ 1
6885160,2013,5,0,0,0,21,6,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6649656,2013,3,0,0,0,14,8,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6569786,2013,3,0,0,0,16,6,6,3,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6664917,2013,12,0,0,0,17,8,6,3,60,45793.0,2442.0,E,KEHÄ 1
6884911,2013,6,0,1,2,17,95,1,1,60,45793.0,2442.0,E,KEHÄ 1
6613810,2013,2,0,0,0,18,7,6,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE (KAISTAT LÄNTEEN)      
6539515,2013,3,0,0,0,16,8,6,5,60,45793.0,2442.0,E,KEHÄ 1
6735669,2013,11,0,0,0,17,6,6,3,60,45793.0,2442.0,E,KEHÄ 1
6735545,2013,9,0,0,0,17,6,6,4,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6920782,2013,6,0,0,0,17,6,6,2,60,45793.0,2442.0,E,KEHÄ 1
6721697,2013,12,0,1,2,16,6,6,3,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6820238,2013,5,0,0,0,15,3,3,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6711614,2013,4,0,0,0,8,6,6,2,60,45793.0,2442.0,E,KEHÄ 1
6721503,2013,11,0,0,0,11,4,3,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6819795,2013,10,0,0,0,8,8,6,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6661928,2013,3,0,0,0,16,3,3,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE                        
6772542,2013,4,0,2,2,16,8,6,5,50,45793.0,2442.0,E,NOT_FOUND:                                         
6522656,2013,2,0,0,0,19,4,3,2,60,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE ITÄÄN X TURUNLINNANTIE 
6584675,2013,3,0,0,0,16,8,6,2,60,45793.0,2442.0,E,KEHÄ 1
6861923,2013,8,0,0,0,10,3,3,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE X TURUNLINNANTIE       
6569830,2013,2,0,0,0,8,3,3,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE (LÄNTEEN)              
6524290,2013,12,0,0,0,14,2,3,2,60,45793.0,2442.0,E,KEHÄ 1
6695067,2013,11,0,0,0,16,8,6,2,80,45793.0,2442.0,E,KEHÄ 1
6695000,2013,10,0,0,0,23,40,4,2,50,45793.0,2442.0,E,TURUNTIE
6904935,2013,6,0,0,0,16,49,4,2,50,45793.0,2442.0,E,NOT_FOUND: TURUNLINNANTIE X MYLLYMESTARINTIE       
6711851,2013,11,0,0,0,7,49,4,2,50,45793.0,2442.0,E,NOT_FOUND: VANHANLINNANTIE X MYLLYMESTARINTIE      
6724579,2013,5,0,0,0,18,8,6,2,50,45793.0,2442.0,E,NOT_FOUND: TURUNLINNANTIE                          
6721419,2013,10,0,0,0,7,8,6,2,50,45793.0,2442.0,E,NOT_FOUND: TURUNLINNANTIE                          
6507413,2013,1,0,0,0,8,6,6,2,40,45793.0,2442.0,E,NOT_FOUND: TURUNLINNANTIE                          
6664918,2013,12,0,0,0,9,4,3,2,50,45793.0,2442.0,E,KEHÄ 1
6680956,2013,4,0,0,0,13,13,2,2,50,45793.0,2442.0,E,KEHÄ 1
6829567,2013,6,0,0,0,10,96,13,3,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE ITÄÄN X ITÄKATU        
6671534,2013,2,0,0,0,20,49,4,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE X ITÄKATU              
6910446,2013,8,0,0,0,14,4,3,2,50,45793.0,2442.0,E,NOT_FOUND: ITÄKATU X MYLLYMESTARINTIE              
6572445,2013,12,0,0,0,14,59,4,2,50,45793.0,2442.0,E,NOT_FOUND: MYLLYMESTARINTIE X ITÄKATU              
6884973,2013,6,0,0,0,11,6,6,2,50,45793.0,2442.0,E,NOT_FOUND: ITÄKATU X MERIPELLONTIE                 
6624265,2013,2,0,0,0,19,6,6,3,50,45793.0,2442.0,E,ITÄVÄYLÄ
6744298,2013,11,0,0,0,16,6,6,2,50,45793.0,2442.0,E,ITÄVÄYLÄ
6794163,2013,10,0,0,0,15,3,3,2,50,45793.0,2442.0,E,ITÄVÄYLÄ
6540086,2013,12,0,0,0,14,11,2,2,50,45793.0,2442.0,E,KEHÄ 1
6524467,2013,3,0,0,0,8,12,2,2,60,45793.0,2442.0,E,KEHÄ 1
6693039,2013,12,0,0,0,18,10,2,2,60,45793.0,2442.0,E,ITÄVÄYLÄ
6819794,2013,10,0,0,0,16,2,3,2,50,45793.0,2442.0,E,ITÄVÄYLÄ
6539618,2013,3,0,0,0,16,2,3,2,60,45793.0,2442.0,E,KEHÄ 1
6735416,2013,9,0,0,0,16,2,3,2,50,45793.0,2442.0,E,ITÄVÄYLÄ
6900057,2013,6,0,0,0,22,81,1,1,70,8617.0,2407.0,E,NOT_FOUND: VUOSAAREN SATAMATIE                     
6735301,2013,4,0,0,0,13,2,3,2,70,21381.0,1163.0,E,VIHDINTIE
6681443,2013,11,0,0,0,17,4,3,2,60,21381.0,1163.0,E,VIHDINTIE
6695530,2013,12,0,0,0,19,62,9,2,60,21381.0,1163.0,E,VIHDINTIE
6496148,2013,1,0,0,0,16,8,6,2,70,21381.0,1163.0,E,VIHDINTIE
6893624,2013,8,0,0,0,15,41,8,2,70,21381.0,1163.0,E,VIHDINTIE
6884837,2013,6,0,0,0,11,50,8,2,70,21381.0,1163.0,E,VIHDINTIE
6516233,2013,2,0,0,0,15,8,6,2,70,21381.0,1163.0,E,VIHDINTIE
6711744,2013,4,0,0,0,16,6,6,3,70,21381.0,1163.0,E,VIHDINTIE
6735774,2013,10,0,0,0,10,8,6,6,60,21381.0,1163.0,E,VIHDINTIE
6838937,2013,6,0,0,0,9,6,6,2,70,21381.0,1163.0,E,VIHDINTIE
6904992,2013,7,0,1,2,16,6,6,2,60,21381.0,1163.0,E,VIHDINTIE
6665552,2013,4,0,0,0,17,8,6,3,70,21381.0,1163.0,E,VIHDINTIE
6681309,2013,11,0,1,2,1,13,2,2,60,21381.0,1163.0,E,KEHÄ 1
6661918,2013,2,0,0,0,9,9,13,2,70,21381.0,1163.0,E,KEHÄ 1
6721458,2013,10,0,0,0,8,2,3,2,80,21381.0,1163.0,E,KEHÄ 1
6694943,2013,10,0,0,0,9,8,6,3,60,21381.0,1163.0,E,VIHDINTIE
6584532,2013,2,0,0,0,1,12,2,2,70,21257.0,1131.0,E,KEHÄ 1
6492524,2013,1,0,0,0,19,6,6,2,70,21257.0,1131.0,E,KEHÄ 1
6761543,2013,10,0,0,0,17,4,3,2,70,21257.0,1131.0,E,KEHÄ 1
6721445,2013,10,0,2,2,16,8,6,2,60,21257.0,1131.0,E,KEHÄ 1
6695150,2013,11,0,0,0,15,8,6,3,60,21257.0,1131.0,E,VIHDINTIE
6879955,2013,5,0,0,0,17,8,6,2,70,21257.0,1131.0,E,VIHDINTIE
6649527,2013,3,0,0,0,17,89,1,1,70,21257.0,1131.0,E,VIHDINTIE
6847369,2013,8,0,0,0,9,8,6,2,60,21257.0,1131.0,E,VIHDINTIE
6864678,2013,8,0,0,0,24,8,6,2,70,21257.0,1131.0,E,VIHDINTIE
6901368,2013,6,0,0,0,18,6,6,2,70,21257.0,1131.0,E,VIHDINTIE
6888024,2013,9,0,0,0,12,10,2,2,60,21257.0,1131.0,E,VIHDINTIE
6870511,2013,6,0,0,0,13,6,6,2,70,21257.0,1131.0,E,VIHDINTIE
6665306,2013,10,0,0,0,9,7,6,2,60,21257.0,1131.0,E,VIHDINTIE
6613783,2013,2,0,0,0,20,33,13,2,70,21257.0,1131.0,E,VIHDINTIE
6884819,2013,5,0,1,2,19,59,4,3,70,21257.0,1131.0,E,VIHDINTIE
6613797,2013,2,0,0,0,16,3,3,2,70,21257.0,1131.0,E,VIHDINTIE
6662772,2013,3,0,0,0,17,2,3,2,30,21257.0,1131.0,E,NOT_FOUND: RISTIPELLONTIE                          
6720159,2013,10,0,0,0,22,86,1,1,70,21257.0,1131.0,E,NOT_FOUND: RISTIPELLONTIE 15
6899920,2013,9,0,0,0,17,8,6,3,60,21257.0,1131.0,E,VIHDINTIE
6735766,2013,11,0,0,0,15,6,6,2,60,21257.0,1131.0,E,VIHDINTIE
6711802,2013,4,0,0,0,12,10,2,2,70,21257.0,1131.0,E,VIHDINTIE
6510895,2013,2,0,2,2,18,8,6,2,50,21257.0,1131.0,E,VIHDINTIE
6566271,2013,3,0,0,0,18,8,6,2,70,21257.0,1131.0,E,VIHDINTIE
6732997,2013,11,0,2,2,15,13,2,2,60,21257.0,1131.0,E,VIHDINTIE
6649655,2013,3,0,0,0,13,9,13,2,70,21257.0,1131.0,E,VIHDINTIE
6665148,2013,12,0,0,0,21,8,6,2,60,21257.0,1131.0,E,VIHDINTIE
6784006,2013,10,0,0,0,9,4,3,3,60,21257.0,1131.0,E,VIHDINTIE
6904388,2013,7,0,0,0,14,8,6,2,70,21257.0,1131.0,E,VIHDINTIE
6549023,2013,1,0,0,0,16,4,3,2,50,21257.0,1131.0,E,VIHDINTIE
6847299,2013,8,0,0,0,14,3,3,2,50,,,E,KEHÄ 1
6569847,2013,2,0,0,0,23,13,2,2,50,58356.0,,E,ITÄVÄYLÄ
6539399,2013,1,0,4,2,3,49,4,2,50,58356.0,,E,KEHÄ 1
6820546,2013,6,0,1,2,3,59,4,2,60,,,E,ITÄVÄYLÄ
6845153,2013,9,0,0,0,10,96,13,2,50,13219.0,682.0,E,KEHÄ 1
6569482,2013,2,0,0,0,11,19,2,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6761545,2013,10,0,0,0,15,49,4,2,50,13219.0,682.0,E,ITÄVÄYLÄ
6884673,2013,8,0,0,0,12,8,6,3,60,13219.0,682.0,E,ITÄVÄYLÄ
6613883,2013,1,0,0,0,20,30,2,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6569616,2013,2,0,0,0,16,59,4,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6744396,2013,10,0,0,0,13,30,2,2,40,13219.0,682.0,E,ITÄVÄYLÄ
6910429,2013,8,0,0,0,16,8,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6699268,2013,12,0,0,0,13,8,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6681188,2013,9,0,0,0,17,6,6,4,60,13219.0,682.0,E,ITÄVÄYLÄ
6924637,2013,6,0,0,0,17,6,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6924638,2013,6,0,0,0,18,6,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6744380,2013,10,0,0,0,20,15,8,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6569589,2013,1,0,0,0,20,8,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6712019,2013,11,0,0,0,16,6,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ
6674543,2013,12,0,0,0,18,30,2,2,60,13219.0,682.0,E,LÄNSIMÄENTIE
6534042,2013,1,0,0,0,15,8,6,2,50,12512.0,413.0,E,ITÄVÄYLÄ
6884606,2013,8,0,0,0,18,90,11,2,60,12512.0,413.0,E,ITÄVÄYLÄ
6735743,2013,10,0,0,0,16,90,11,2,60,6152.0,487.0,E,UUSI PORVOONTIE
6735424,2013,9,0,0,0,22,90,10,2,60,6152.0,487.0,E,UUSI PORVOONTIE
6681601,2013,12,0,0,0,9,90,11,2,80,6152.0,487.0,E,UUSI PORVOONTIE
6920705,2013,8,0,0,0,18,8,6,2,50,5134.0,443.0,E,METSÄLÄNTIE
6761452,2013,10,0,0,0,20,30,2,2,50,1675.0,71.0,E,HÄMEENLINNANVÄYLÄ
6524329,2013,3,0,0,0,17,4,3,2,80,3299.0,144.0,E,KEHÄ 1
6627530,2013,3,0,0,0,15,89,1,1,60,3299.0,144.0,E,KEHÄ 1
6613845,2013,3,0,0,0,15,6,6,2,80,2697.0,135.0,E,KEHÄ 1
6665146,2013,12,0,0,0,8,50,4,2,80,2697.0,135.0,E,KEHÄ 1
6724044,2013,9,0,0,0,16,6,6,2,80,2697.0,135.0,E,KEHÄ 1
6492422,2013,1,0,0,0,12,83,1,1,80,4822.0,,E,HÄMEENLINNANVÄYLÄ
6548998,2013,2,0,0,0,5,83,1,1,80,4822.0,,E,KEHÄ 1
6694620,2013,4,0,1,2,21,83,1,1,80,4033.0,243.0,E,KEHÄ 1
6673144,2013,12,0,0,0,8,86,1,1,80,5627.0,338.0,E,KEHÄ 1
6584903,2013,11,0,0,0,15,52,4,2,50,5627.0,338.0,E,HÄMEENLINNANVÄYLÄ
6695193,2013,10,0,0,0,8,9,13,2,80,5627.0,338.0,E,KEHÄ 1
6627786,2013,12,0,0,0,14,86,1,1,80,5627.0,338.0,E,KEHÄ 1
6681646,2013,12,0,0,0,17,0,3,2,50,5627.0,338.0,K,HÄMEENLINNANVÄYLÄ
6492477,2013,1,0,0,0,1,83,1,1,80,9560.0,226.0,E,LAHDENVÄYLÄ
