Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite,accident-index
6884415,2013,8,0,0,0,17,6,6,2,80,46837.0,,E,KEHÄ 1,919
6695678,2013,11,0,0,0,17,8,6,3,80,58866.0,3359.0,E,KEHÄ 1,920
6893668,2013,6,0,0,0,16,3,3,2,80,58866.0,3359.0,E,KEHÄ 1,921
6502657,2013,1,0,0,0,17,7,6,2,80,58866.0,3359.0,E,KEHÄ 1,922
6820376,2013,5,0,1,2,23,89,1,1,80,58866.0,3359.0,E,KEHÄ 1,923
6919050,2013,7,0,0,0,15,6,6,2,80,56450.0,3249.0,E,KEHÄ 1,924
6496848,2013,3,0,0,0,13,52,4,2,80,56450.0,3249.0,E,KEHÄ 1,925
6694689,2013,3,0,1,2,18,81,1,1,80,53316.0,2637.0,E,LAHDENVÄYLÄ,926
6694787,2013,4,0,0,0,16,8,6,3,70,53316.0,2637.0,E,KEHÄ 1,927
6884688,2013,8,0,0,0,16,6,6,7,70,53316.0,2637.0,E,KEHÄ 1,928
6665630,2013,4,0,0,0,14,8,6,2,60,45793.0,2442.0,E,KEHÄ 1,929
6820310,2013,6,0,0,0,9,6,6,2,60,45793.0,2442.0,E,KEHÄ 1,930
6910481,2013,6,0,0,0,13,4,3,2,60,45793.0,2442.0,E,KEHÄ 1,931
6711999,2013,11,0,0,0,15,8,6,2,60,45793.0,2442.0,E,KEHÄ 1,932
6884499,2013,8,0,1,2,14,6,6,2,60,45793.0,2442.0,E,KEHÄ 1,933
6664917,2013,12,0,0,0,17,8,6,3,60,45793.0,2442.0,E,KEHÄ 1,934
6884911,2013,6,0,1,2,17,95,1,1,60,45793.0,2442.0,E,KEHÄ 1,935
6539515,2013,3,0,0,0,16,8,6,5,60,45793.0,2442.0,E,KEHÄ 1,936
6735669,2013,11,0,0,0,17,6,6,3,60,45793.0,2442.0,E,KEHÄ 1,937
6920782,2013,6,0,0,0,17,6,6,2,60,45793.0,2442.0,E,KEHÄ 1,938
6711614,2013,4,0,0,0,8,6,6,2,60,45793.0,2442.0,E,KEHÄ 1,939
6584675,2013,3,0,0,0,16,8,6,2,60,45793.0,2442.0,E,KEHÄ 1,940
6524290,2013,12,0,0,0,14,2,3,2,60,45793.0,2442.0,E,KEHÄ 1,941
6695067,2013,11,0,0,0,16,8,6,2,80,45793.0,2442.0,E,KEHÄ 1,942
6695000,2013,10,0,0,0,23,40,4,2,50,45793.0,2442.0,E,TURUNTIE,943
6664918,2013,12,0,0,0,9,4,3,2,50,45793.0,2442.0,E,KEHÄ 1,944
6680956,2013,4,0,0,0,13,13,2,2,50,45793.0,2442.0,E,KEHÄ 1,945
6624265,2013,2,0,0,0,19,6,6,3,50,45793.0,2442.0,E,ITÄVÄYLÄ,946
6744298,2013,11,0,0,0,16,6,6,2,50,45793.0,2442.0,E,ITÄVÄYLÄ,947
6794163,2013,10,0,0,0,15,3,3,2,50,45793.0,2442.0,E,ITÄVÄYLÄ,948
6540086,2013,12,0,0,0,14,11,2,2,50,45793.0,2442.0,E,KEHÄ 1,949
6524467,2013,3,0,0,0,8,12,2,2,60,45793.0,2442.0,E,KEHÄ 1,950
6693039,2013,12,0,0,0,18,10,2,2,60,45793.0,2442.0,E,ITÄVÄYLÄ,951
6819794,2013,10,0,0,0,16,2,3,2,50,45793.0,2442.0,E,ITÄVÄYLÄ,952
6539618,2013,3,0,0,0,16,2,3,2,60,45793.0,2442.0,E,KEHÄ 1,953
6735416,2013,9,0,0,0,16,2,3,2,50,45793.0,2442.0,E,ITÄVÄYLÄ,954
6735301,2013,4,0,0,0,13,2,3,2,70,21381.0,1163.0,E,VIHDINTIE,955
6681443,2013,11,0,0,0,17,4,3,2,60,21381.0,1163.0,E,VIHDINTIE,956
6695530,2013,12,0,0,0,19,62,9,2,60,21381.0,1163.0,E,VIHDINTIE,957
6496148,2013,1,0,0,0,16,8,6,2,70,21381.0,1163.0,E,VIHDINTIE,958
6893624,2013,8,0,0,0,15,41,8,2,70,21381.0,1163.0,E,VIHDINTIE,959
6884837,2013,6,0,0,0,11,50,8,2,70,21381.0,1163.0,E,VIHDINTIE,960
6516233,2013,2,0,0,0,15,8,6,2,70,21381.0,1163.0,E,VIHDINTIE,961
6711744,2013,4,0,0,0,16,6,6,3,70,21381.0,1163.0,E,VIHDINTIE,962
6735774,2013,10,0,0,0,10,8,6,6,60,21381.0,1163.0,E,VIHDINTIE,963
6838937,2013,6,0,0,0,9,6,6,2,70,21381.0,1163.0,E,VIHDINTIE,964
6904992,2013,7,0,1,2,16,6,6,2,60,21381.0,1163.0,E,VIHDINTIE,965
6665552,2013,4,0,0,0,17,8,6,3,70,21381.0,1163.0,E,VIHDINTIE,966
6681309,2013,11,0,1,2,1,13,2,2,60,21381.0,1163.0,E,KEHÄ 1,967
6661918,2013,2,0,0,0,9,9,13,2,70,21381.0,1163.0,E,KEHÄ 1,968
6721458,2013,10,0,0,0,8,2,3,2,80,21381.0,1163.0,E,KEHÄ 1,969
6694943,2013,10,0,0,0,9,8,6,3,60,21381.0,1163.0,E,VIHDINTIE,970
6584532,2013,2,0,0,0,1,12,2,2,70,21257.0,1131.0,E,KEHÄ 1,971
6492524,2013,1,0,0,0,19,6,6,2,70,21257.0,1131.0,E,KEHÄ 1,972
6761543,2013,10,0,0,0,17,4,3,2,70,21257.0,1131.0,E,KEHÄ 1,973
6721445,2013,10,0,2,2,16,8,6,2,60,21257.0,1131.0,E,KEHÄ 1,974
6695150,2013,11,0,0,0,15,8,6,3,60,21257.0,1131.0,E,VIHDINTIE,975
6879955,2013,5,0,0,0,17,8,6,2,70,21257.0,1131.0,E,VIHDINTIE,976
6649527,2013,3,0,0,0,17,89,1,1,70,21257.0,1131.0,E,VIHDINTIE,977
6847369,2013,8,0,0,0,9,8,6,2,60,21257.0,1131.0,E,VIHDINTIE,978
6864678,2013,8,0,0,0,24,8,6,2,70,21257.0,1131.0,E,VIHDINTIE,979
6901368,2013,6,0,0,0,18,6,6,2,70,21257.0,1131.0,E,VIHDINTIE,980
6888024,2013,9,0,0,0,12,10,2,2,60,21257.0,1131.0,E,VIHDINTIE,981
6870511,2013,6,0,0,0,13,6,6,2,70,21257.0,1131.0,E,VIHDINTIE,982
6665306,2013,10,0,0,0,9,7,6,2,60,21257.0,1131.0,E,VIHDINTIE,983
6613783,2013,2,0,0,0,20,33,13,2,70,21257.0,1131.0,E,VIHDINTIE,984
6884819,2013,5,0,1,2,19,59,4,3,70,21257.0,1131.0,E,VIHDINTIE,985
6613797,2013,2,0,0,0,16,3,3,2,70,21257.0,1131.0,E,VIHDINTIE,986
6899920,2013,9,0,0,0,17,8,6,3,60,21257.0,1131.0,E,VIHDINTIE,987
6735766,2013,11,0,0,0,15,6,6,2,60,21257.0,1131.0,E,VIHDINTIE,988
6711802,2013,4,0,0,0,12,10,2,2,70,21257.0,1131.0,E,VIHDINTIE,989
6510895,2013,2,0,2,2,18,8,6,2,50,21257.0,1131.0,E,VIHDINTIE,990
6566271,2013,3,0,0,0,18,8,6,2,70,21257.0,1131.0,E,VIHDINTIE,991
6732997,2013,11,0,2,2,15,13,2,2,60,21257.0,1131.0,E,VIHDINTIE,992
6649655,2013,3,0,0,0,13,9,13,2,70,21257.0,1131.0,E,VIHDINTIE,993
6665148,2013,12,0,0,0,21,8,6,2,60,21257.0,1131.0,E,VIHDINTIE,994
6784006,2013,10,0,0,0,9,4,3,3,60,21257.0,1131.0,E,VIHDINTIE,995
6904388,2013,7,0,0,0,14,8,6,2,70,21257.0,1131.0,E,VIHDINTIE,996
6549023,2013,1,0,0,0,16,4,3,2,50,21257.0,1131.0,E,VIHDINTIE,997
6847299,2013,8,0,0,0,14,3,3,2,50,,,E,KEHÄ 1,998
6569847,2013,2,0,0,0,23,13,2,2,50,58356.0,,E,ITÄVÄYLÄ,999
6539399,2013,1,0,4,2,3,49,4,2,50,58356.0,,E,KEHÄ 1,1000
6820546,2013,6,0,1,2,3,59,4,2,60,,,E,ITÄVÄYLÄ,1001
6845153,2013,9,0,0,0,10,96,13,2,50,13219.0,682.0,E,KEHÄ 1,1002
6569482,2013,2,0,0,0,11,19,2,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1003
6761545,2013,10,0,0,0,15,49,4,2,50,13219.0,682.0,E,ITÄVÄYLÄ,1004
6884673,2013,8,0,0,0,12,8,6,3,60,13219.0,682.0,E,ITÄVÄYLÄ,1005
6613883,2013,1,0,0,0,20,30,2,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1006
6569616,2013,2,0,0,0,16,59,4,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1007
6744396,2013,10,0,0,0,13,30,2,2,40,13219.0,682.0,E,ITÄVÄYLÄ,1008
6910429,2013,8,0,0,0,16,8,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1009
6699268,2013,12,0,0,0,13,8,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1010
6681188,2013,9,0,0,0,17,6,6,4,60,13219.0,682.0,E,ITÄVÄYLÄ,1011
6924637,2013,6,0,0,0,17,6,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1012
6924638,2013,6,0,0,0,18,6,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1013
6744380,2013,10,0,0,0,20,15,8,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1014
6569589,2013,1,0,0,0,20,8,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1015
6712019,2013,11,0,0,0,16,6,6,2,60,13219.0,682.0,E,ITÄVÄYLÄ,1016
6674543,2013,12,0,0,0,18,30,2,2,60,13219.0,682.0,E,LÄNSIMÄENTIE,1017
6534042,2013,1,0,0,0,15,8,6,2,50,12512.0,413.0,E,ITÄVÄYLÄ,1018
6884606,2013,8,0,0,0,18,90,11,2,60,12512.0,413.0,E,ITÄVÄYLÄ,1019
6735743,2013,10,0,0,0,16,90,11,2,60,6152.0,487.0,E,UUSI PORVOONTIE,1020
6735424,2013,9,0,0,0,22,90,10,2,60,6152.0,487.0,E,UUSI PORVOONTIE,1021
6681601,2013,12,0,0,0,9,90,11,2,80,6152.0,487.0,E,UUSI PORVOONTIE,1022
6920705,2013,8,0,0,0,18,8,6,2,50,5134.0,443.0,E,METSÄLÄNTIE,1023
6761452,2013,10,0,0,0,20,30,2,2,50,1675.0,71.0,E,HÄMEENLINNANVÄYLÄ,1024
6524329,2013,3,0,0,0,17,4,3,2,80,3299.0,144.0,E,KEHÄ 1,1025
6627530,2013,3,0,0,0,15,89,1,1,60,3299.0,144.0,E,KEHÄ 1,1026
6613845,2013,3,0,0,0,15,6,6,2,80,2697.0,135.0,E,KEHÄ 1,1027
6665146,2013,12,0,0,0,8,50,4,2,80,2697.0,135.0,E,KEHÄ 1,1028
6724044,2013,9,0,0,0,16,6,6,2,80,2697.0,135.0,E,KEHÄ 1,1029
6492422,2013,1,0,0,0,12,83,1,1,80,4822.0,,E,HÄMEENLINNANVÄYLÄ,1030
6548998,2013,2,0,0,0,5,83,1,1,80,4822.0,,E,KEHÄ 1,1031
6694620,2013,4,0,1,2,21,83,1,1,80,4033.0,243.0,E,KEHÄ 1,1032
6673144,2013,12,0,0,0,8,86,1,1,80,5627.0,338.0,E,KEHÄ 1,1033
6584903,2013,11,0,0,0,15,52,4,2,50,5627.0,338.0,E,HÄMEENLINNANVÄYLÄ,1034
6695193,2013,10,0,0,0,8,9,13,2,80,5627.0,338.0,E,KEHÄ 1,1035
6627786,2013,12,0,0,0,14,86,1,1,80,5627.0,338.0,E,KEHÄ 1,1036
6681646,2013,12,0,0,0,17,0,3,2,50,5627.0,338.0,K,HÄMEENLINNANVÄYLÄ,1037
6492477,2013,1,0,0,0,1,83,1,1,80,9560.0,226.0,E,LAHDENVÄYLÄ,1038
6839113,2013,9,0,0,0,22,30,2,2,50,,,E,LAHDENVÄYLÄ,1039
6569835,2013,1,0,0,0,21,30,2,2,60,6574.0,866.0,E,LAHDENVÄYLÄ,1040
6893676,2013,7,0,0,0,11,15,8,2,50,4808.0,65.0,E,LAHDENVÄYLÄ,1041
6584829,2013,11,0,0,0,7,84,1,1,80,2383.0,,E,KEHÄ 1,1042
6870492,2013,7,0,0,0,8,90,11,2,80,19907.0,1204.0,E,LAHDENVÄYLÄ,1043
6507423,2013,3,0,0,0,5,8,6,2,50,8418.0,476.0,E,TIKKURITIE,1044
6784188,2013,9,0,5,2,21,89,1,1,80,4387.0,104.0,E,LÄNSIVÄYLÄ,1045
6524651,2013,3,0,0,0,15,83,1,1,80,4387.0,104.0,E,LÄNSIVÄYLÄ,1046
6613795,2013,2,0,0,0,6,91,13,2,80,3575.0,89.0,E,LÄNSIVÄYLÄ,1047
6649704,2013,12,0,0,0,18,53,4,2,50,4461.0,208.0,E,SUUTARILANTIE,1048
6923440,2013,8,0,0,0,17,52,4,2,50,4461.0,208.0,E,SUUTARILANTIE,1049
6721449,2013,11,0,0,0,15,49,4,2,50,2751.0,71.0,E,SUUTARILANTIE,1050
6784352,2013,5,0,0,0,24,90,10,2,100,12886.0,1127.0,E,PORVOONVÄYLÄ,1051
6524625,2013,3,0,0,0,16,80,1,1,80,12886.0,1127.0,E,PORVOONVÄYLÄ,1052
6899904,2013,8,0,0,0,15,50,7,2,80,3779.0,124.0,E,VIHDINTIE,1053
6695199,2013,11,0,0,0,7,8,6,2,60,12718.0,504.0,E,VIHDINTIE,1054
6694760,2013,12,0,0,0,18,50,7,2,60,490.0,24.0,E,VIHDINTIE,1055
6721416,2013,10,0,0,0,15,96,13,2,60,490.0,24.0,E,VIHDINTIE,1056
6772331,2013,10,0,0,0,24,11,2,2,60,6630.0,253.0,E,KEHÄ 1,1057
6584466,2013,2,0,0,0,16,84,13,2,40,6359.0,103.0,E,KEHÄ 1,1058
6695222,2013,11,0,0,0,9,52,4,2,40,7957.0,250.0,E,KEHÄ 1,1059
6470752,2013,1,0,0,0,22,40,4,3,50,5224.0,237.0,E,KEHÄ 1,1060
6584459,2013,1,0,0,0,17,9,13,2,40,6248.0,150.0,E,KEHÄ 1,1061
6870656,2013,7,0,0,0,9,2,3,2,50,4782.0,99.0,E,KEHÄ 1,1062
6631745,2013,12,0,0,0,18,83,1,1,80,5194.0,547.0,E,TUUSULANVÄYLÄ,1063
6910485,2013,6,0,0,0,20,2,3,2,50,2331.0,152.0,E,TUUSULANVÄYLÄ,1064
6904972,2013,8,0,1,2,15,13,7,2,30,3048.0,196.0,K,TUUSULANVÄYLÄ,1065
6484056,2013,3,0,0,0,8,8,6,2,60,2486.0,28.0,E,TUUSULANVÄYLÄ,1066
6524647,2013,3,0,0,0,18,4,3,2,50,2067.0,257.0,E,TUUSULANVÄYLÄ,1067
6681114,2013,4,0,0,0,24,83,1,1,80,2067.0,257.0,E,TUUSULANVÄYLÄ,1068
6794063,2013,10,0,0,0,9,6,6,2,80,5231.0,74.0,E,KEHÄ 1,1069
6815368,2013,9,0,0,0,6,84,1,1,80,5231.0,74.0,E,KEHÄ 1,1070
6819835,2013,9,0,0,0,7,82,1,1,80,4371.0,103.0,E,KEHÄ 1,1071
6761453,2013,10,0,0,0,17,8,6,2,80,2905.0,32.0,E,KEHÄ 1,1072
6584611,2013,1,0,0,0,19,89,13,4,80,2905.0,32.0,E,KEHÄ 1,1073
6674169,2013,1,0,0,0,21,80,1,1,80,13137.0,324.0,E,TUUSULANVÄYLÄ,1074
6516190,2013,1,0,0,0,24,85,1,1,80,13137.0,324.0,E,KEHÄ 1,1075
6524703,2013,3,0,0,0,17,82,1,1,80,14812.0,727.0,E,KEHÄ 1,1076
6694764,2013,5,0,1,2,10,84,1,1,80,14812.0,727.0,E,KEHÄ 1,1077
6628330,2013,12,0,1,2,18,3,3,2,80,14812.0,727.0,E,KEHÄ 1,1078
6584468,2013,2,0,0,0,21,6,6,2,80,14812.0,727.0,E,KEHÄ 1,1079
6649542,2013,1,0,1,2,2,81,1,1,80,2450.0,203.0,E,KEHÄ 1,1080
6524485,2013,3,0,0,0,19,85,1,1,60,2450.0,203.0,E,TUUSULANVÄYLÄ,1081
6655993,2013,12,0,0,0,18,99,13,1,40,,,E,MECHELININKATU,1082
6716173,2013,4,0,0,0,15,95,1,1,40,,,E,RUNEBERGINKATU,1083
6652962,2014,1,0,0,0,13,11,2,2,40,31063.0,1172.0,E,TURUNVÄYLÄ,1084
6682862,2014,3,0,0,0,14,30,2,2,40,31063.0,1172.0,E,TURUNVÄYLÄ,1085
6646346,2014,11,0,0,0,19,4,3,2,40,31063.0,1172.0,E,TURUNVÄYLÄ,1086
6744817,2014,10,0,0,0,17,2,3,2,60,31063.0,1172.0,E,TURUNVÄYLÄ,1087
6628616,2014,2,0,0,0,16,9,13,2,80,31063.0,1172.0,E,TURUNVÄYLÄ,1088
6806316,2014,7,0,0,0,6,82,1,1,100,31063.0,1172.0,E,TURUNVÄYLÄ,1089
6492849,2014,1,0,0,0,11,9,13,2,100,31063.0,1172.0,E,TURUNVÄYLÄ,1090
6612702,2014,2,0,0,0,9,84,1,1,100,31063.0,1172.0,E,TURUNVÄYLÄ,1091
6819089,2014,9,0,0,0,22,4,3,2,60,31063.0,1172.0,E,TURUNVÄYLÄ,1092
6819182,2014,9,0,0,0,14,4,3,2,100,31063.0,1172.0,E,TURUNVÄYLÄ,1093
6492754,2014,1,0,0,0,9,2,3,3,80,31063.0,1172.0,E,TURUNVÄYLÄ,1094
6721754,2014,5,0,1,2,6,81,1,1,60,31063.0,1172.0,E,TURUNVÄYLÄ,1095
6650878,2014,1,0,0,0,20,4,3,2,80,40251.0,2485.0,E,HÄMEENLINNANVÄYLÄ,1096
6712424,2014,3,0,0,0,10,2,3,2,80,40251.0,2485.0,E,HÄMEENLINNANVÄYLÄ,1097
6838632,2014,4,0,0,0,17,8,6,2,80,40251.0,2485.0,E,HÄMEENLINNANVÄYLÄ,1098
6722085,2014,10,0,0,0,4,81,1,1,80,40251.0,2485.0,E,HÄMEENLINNANVÄYLÄ,1099
6721602,2014,4,0,1,2,20,9,13,2,80,40251.0,2485.0,E,HÄMEENLINNANVÄYLÄ,1100
6884315,2014,5,0,0,0,17,8,6,6,80,40251.0,2485.0,E,KEHÄ 1,1101
6761976,2014,10,0,0,0,8,6,6,2,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1102
6628533,2014,3,0,0,0,7,6,6,2,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1103
6736041,2014,4,0,0,0,15,3,3,2,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1104
6651194,2014,11,0,1,2,17,80,1,1,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1105
6664100,2014,12,0,0,0,20,4,3,2,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1106
6507716,2014,1,0,0,0,11,81,1,1,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1107
6736103,2014,3,0,2,2,17,6,6,3,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1108
6861623,2014,4,0,0,0,16,7,6,2,80,48308.0,3076.0,E,HÄMEENLINNANVÄYLÄ,1109
6838607,2014,6,0,0,0,17,4,3,2,40,47391.0,3045.0,E,LAHDENVÄYLÄ,1110
6651447,2014,10,0,0,0,8,3,3,2,50,47391.0,3045.0,K,LAHDENVÄYLÄ,1111
6883807,2014,8,0,0,0,17,3,3,2,100,47391.0,3045.0,E,LAHDENVÄYLÄ,1112
6585507,2014,3,0,0,0,20,80,1,1,80,47391.0,3045.0,E,LAHDENVÄYLÄ,1113
6847011,2014,8,0,0,0,8,3,3,2,100,47391.0,3045.0,K,LAHDENVÄYLÄ,1114
6847021,2014,8,0,0,0,7,9,13,3,100,47391.0,3045.0,E,LAHDENVÄYLÄ,1115
6502743,2014,2,0,0,0,19,9,13,2,80,47391.0,3045.0,E,LAHDENVÄYLÄ,1116
6481002,2014,1,0,0,0,11,4,3,2,100,47391.0,3045.0,E,LAHDENVÄYLÄ,1117
6570369,2014,1,0,0,0,21,80,1,1,100,47391.0,3045.0,E,LAHDENVÄYLÄ,1118
6819181,2014,9,0,0,0,18,2,3,2,100,47391.0,3045.0,E,LAHDENVÄYLÄ,1119
6651195,2014,11,0,4,2,19,6,6,8,100,47953.0,3086.0,E,KEHÄ 1,1120
6793528,2014,10,0,1,2,16,6,6,3,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1121
6682324,2014,11,0,0,0,8,3,3,2,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1122
6682325,2014,11,0,0,0,10,3,3,2,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1123
6772214,2014,4,0,0,0,19,8,6,4,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1124
6681830,2014,4,0,1,2,17,2,3,2,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1125
6923391,2014,8,0,1,2,16,2,3,2,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1126
6682185,2014,11,0,0,0,7,6,6,3,80,47953.0,3086.0,E,KEHÄ 1,1127
6664255,2014,12,0,0,0,14,4,3,2,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1128
6796290,2014,4,0,1,2,17,89,1,1,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1129
6473532,2014,1,0,0,0,7,81,1,1,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1130
6861686,2014,5,0,0,0,17,6,6,3,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1131
6612133,2014,10,0,0,0,16,6,6,3,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1132
6681705,2014,4,0,0,0,19,99,13,2,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1133
6735955,2014,4,0,0,0,24,81,1,1,100,47953.0,3086.0,E,LAHDENVÄYLÄ,1134
6516603,2014,12,0,0,0,2,80,1,1,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1135
6721711,2014,5,0,0,0,9,6,6,4,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1136
6586474,2014,12,0,0,0,10,81,1,1,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1137
6650876,2014,4,0,0,0,1,7,6,2,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1138
6571047,2014,10,0,0,0,24,7,6,2,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1139
6861398,2014,9,0,0,0,17,6,6,2,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1140
6920589,2014,8,0,0,0,15,7,6,2,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1141
6870254,2014,5,1,0,1,5,89,1,1,100,48704.0,2653.0,E,LAHDENVÄYLÄ,1142
6771987,2014,9,0,0,0,8,6,6,2,100,16932.0,1095.0,E,PORVOONVÄYLÄ,1143
6712271,2014,1,0,1,2,7,89,1,1,100,28676.0,1966.0,E,PORVOONVÄYLÄ,1144
6744604,2014,5,0,0,0,24,81,1,1,120,28676.0,1966.0,E,PORVOONVÄYLÄ,1145
6736355,2014,10,0,0,0,18,80,1,1,120,28676.0,1966.0,E,PORVOONVÄYLÄ,1146
6794060,2014,5,0,0,0,16,8,6,2,50,,,E,MÄKELÄNKATU,1147
6846923,2014,9,0,0,0,19,8,6,3,50,,,E,TUUSULANVÄYLÄ,1148
6744814,2014,10,0,0,0,1,93,1,1,80,36878.0,1615.0,E,TUUSULANVÄYLÄ,1149
6696204,2014,10,0,1,2,15,84,1,1,80,36878.0,1615.0,E,TUUSULANVÄYLÄ,1150
6681607,2014,3,0,0,0,9,3,3,2,80,36878.0,1615.0,E,TUUSULANVÄYLÄ,1151
6760548,2014,10,0,1,2,7,3,3,2,80,36878.0,1615.0,E,KEHÄ 1,1152
6831317,2014,9,0,0,0,17,6,6,2,80,36878.0,1615.0,E,KEHÄ 1,1153
6628471,2014,3,0,1,2,23,93,1,1,80,67757.0,4093.0,E,KEHÄ 1,1154
6507022,2014,1,0,0,0,15,83,1,1,80,67757.0,4093.0,E,KEHÄ 1,1155
6507023,2014,1,0,0,0,15,6,6,3,80,67757.0,4093.0,E,KEHÄ 1,1156
6918899,2014,5,0,1,2,16,7,6,2,80,67757.0,4093.0,E,KEHÄ 1,1157
6585988,2014,11,0,0,0,17,3,3,2,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1158
6793511,2014,10,0,0,0,16,3,3,2,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1159
6721959,2014,10,0,0,0,16,3,3,2,80,67757.0,4093.0,E,KEHÄ 1,1160
6818951,2014,9,0,0,0,10,2,3,2,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1161
6549569,2014,12,0,0,0,20,89,1,1,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1162
6681776,2014,1,0,0,0,16,9,13,2,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1163
6819446,2014,8,0,0,0,19,2,3,2,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1164
6761086,2014,3,0,0,0,16,8,6,2,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1165
6761087,2014,3,0,1,2,17,6,6,3,80,67757.0,4093.0,E,TUUSULANVÄYLÄ,1166
6696302,2014,10,0,0,0,5,89,1,1,100,67757.0,4093.0,E,TUUSULANVÄYLÄ,1167
6682413,2014,12,0,2,2,17,7,6,2,100,67757.0,4093.0,E,TUUSULANVÄYLÄ,1168
6550009,2014,10,0,0,0,9,2,3,2,80,47759.0,4523.0,E,TIKKURITIE,1169
6829585,2014,8,0,0,0,18,6,6,2,80,47759.0,4523.0,E,KEHÄ 3,1170
6664226,2014,11,0,0,0,16,8,6,2,80,47759.0,4523.0,E,KEHÄ 3,1171
6653644,2014,11,0,0,0,12,3,3,2,40,,,E,LÄNSIVÄYLÄ,1172
6691692,2014,3,0,3,2,20,7,6,2,50,,,E,LÄNSIVÄYLÄ,1173
6625473,2014,2,0,0,0,13,3,3,2,40,,,E,LÄNSIVÄYLÄ,1174
6784282,2014,4,0,0,0,14,4,3,2,50,43756.0,3107.0,E,LÄNSIVÄYLÄ,1175
6722111,2014,11,0,0,0,10,6,6,2,50,43756.0,3107.0,E,LÄNSIVÄYLÄ,1176
6847080,2014,6,0,0,0,18,8,6,2,50,43756.0,3107.0,E,LÄNSIVÄYLÄ,1177
6585404,2014,3,0,0,0,16,3,3,3,80,43756.0,3107.0,E,LÄNSIVÄYLÄ,1178
6861701,2014,6,0,0,0,14,6,6,2,60,43756.0,3107.0,K,LÄNSIVÄYLÄ,1179
6760820,2014,9,0,0,0,9,96,13,2,80,43756.0,3107.0,E,LÄNSIVÄYLÄ,1180
6819573,2014,8,0,0,0,17,6,6,7,80,43756.0,3107.0,E,LÄNSIVÄYLÄ,1181
6682186,2014,11,0,0,0,14,4,3,2,80,43756.0,3107.0,E,LÄNSIVÄYLÄ,1182
6682564,2014,12,0,1,2,17,6,6,3,80,43756.0,3107.0,E,LÄNSIVÄYLÄ,1183
6695349,2014,4,0,0,0,12,4,3,2,80,58898.0,3702.0,E,LÄNSIVÄYLÄ,1184
6783427,2014,9,0,1,2,15,81,1,1,80,68482.0,3633.0,E,KEHÄ 1,1185
6664592,2014,4,0,1,2,15,89,13,3,70,68482.0,3633.0,E,KEHÄ 1,1186
6838542,2014,8,0,1,2,16,6,6,3,80,68482.0,3633.0,E,KEHÄ 1,1187
6695621,2014,3,0,0,0,18,6,6,2,80,68482.0,3633.0,E,KEHÄ 1,1188
6651324,2014,10,0,0,0,7,6,6,2,80,68482.0,3633.0,E,KEHÄ 1,1189
6712961,2014,5,0,0,0,9,3,3,2,80,68482.0,3633.0,E,VIHDINTIE,1190
