Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite
6744816,2014,10,0,1,2,12,62,9,2,40,5120.0,320.0,E,VANHA HELSINGINTIE X KEHÄ I LÄNTEEN     
6917872,2014,8,0,0,0,17,8,6,3,80,5234.0,235.0,E,"KEHÄ I ITÄÄN, MALMIN LIITTYMÄ           "
6653652,2014,3,0,0,0,20,31,2,2,40,5234.0,235.0,E,PIHLAJAMÄENTIE 37
6570456,2014,3,0,0,0,21,49,4,2,50,5234.0,235.0,E,PIHLAJAMÄENTIE 37
6524224,2014,12,0,0,0,13,10,2,2,50,6260.0,149.0,E,PIHLAJAMÄENTIE                          
6819629,2014,6,0,0,0,16,7,6,2,50,6260.0,149.0,E,PIHLAJAMÄENTIE                          
6920737,2014,5,0,0,0,21,96,13,2,50,6260.0,149.0,E,PIHLAJAMÄENTIE 37
6761045,2014,4,0,0,0,14,99,13,2,80,6260.0,149.0,E,SEPPÄMESTARINTIE X PIHLAJAMÄENTIE       
6570561,2014,2,0,0,0,18,8,6,2,50,9952.0,426.0,E,KEHÄ 1 X TATTARIHARJUNTIE
6681704,2014,4,0,0,0,24,83,1,1,50,9952.0,426.0,E,VANHA HELSINGINTIE X SEPPÄMESTARINTIE   
6588787,2014,11,0,0,0,9,2,3,2,50,9952.0,426.0,E,VANHA HELSINGINTIE                      
6910392,2014,5,0,0,0,22,86,1,1,50,5186.0,108.0,E,KONTULANTIE X KEHÄ I LÄNTEEN RAMPPI     
6838342,2014,9,0,0,0,17,8,6,2,60,4792.0,98.0,E,MYLLYMESTARINTIE X KONTULANTIE          
6761223,2014,5,0,0,0,14,96,13,2,50,4792.0,98.0,E,KONTULANTIE X KURKIMÄENTIE              
6516474,2014,1,0,0,0,16,2,3,2,80,1814.0,49.0,E,TUUSULANVÄYLÄ (TIE 45)
6721706,2014,3,0,0,0,8,54,4,2,40,5204.0,542.0,E,ASESEPÄNTIE X TUUSULANVÄYLÄ RAMPPI      
6861625,2014,5,0,0,0,9,8,6,3,50,5652.0,633.0,E,ASESEPÄNTIE X ASESEPÄNPOLKU             
6821269,2014,9,0,2,2,12,13,2,2,50,2336.0,151.0,E,ASESEPÄNTIE X ASESEPÄNPOLKU             
6722031,2014,10,0,0,0,10,52,4,2,40,2491.0,28.0,E,PAKILANTIE X TUUSULANVÄYLÄ              
6612733,2014,2,0,0,0,20,53,4,2,50,2071.0,255.0,E,PAKILANTIE X TUUSULANVÄYLÄ              
6761222,2014,5,0,0,0,17,12,2,2,80,3484.0,119.0,E,KEHÄ 1 X TUUSULANVÄYLÄ
6806078,2014,6,0,0,0,15,86,1,1,80,3484.0,119.0,E,TUUSULANVÄYLÄ X KEHÄ I                  
6532235,2014,12,0,0,0,22,89,1,1,80,4292.0,451.0,E,TUUSULANVÄYÄLÄ X KEHÄ 1
6772013,2014,10,0,1,2,22,82,1,1,80,5241.0,73.0,E,TUUSULANVÄYLÄ                           
6783226,2014,10,0,0,0,16,83,1,1,80,4380.0,102.0,E,TUUSULANVÄYLÄ X KEHÄ 1
6793882,2014,8,0,0,0,2,89,1,1,80,4380.0,102.0,E,MUURIMESTARINTIE X TUUSULANVÄYLÄ        
6819206,2014,6,0,2,2,16,8,6,3,80,2911.0,32.0,E,MUURIMESTARINTIE (ITÄÄN) X TUUSULANVÄYLÄ
6713563,2014,3,0,0,0,18,3,3,2,80,2911.0,32.0,E,KEHÄ 1 X TUUSULANVÄYLÄ
6923381,2014,7,0,0,0,18,86,1,1,80,2911.0,32.0,E,TUUSULANVÄYLÄ X KEHÄ 1
6793790,2014,6,0,0,0,18,6,6,2,80,13163.0,321.0,E,KEHÄ I X TUUSULANVÄYLÄ                  
6492664,2014,1,0,0,0,7,82,1,1,80,13163.0,321.0,E,TUUSULANVÄYLÄ X MUURIMESTARINTIE        
6760406,2014,10,0,0,0,19,89,1,1,80,13163.0,321.0,E,TUUSULANVÄYLÄ KEHÄ1 RAMPPI LÄNTEEN
6549938,2014,12,0,2,2,16,89,1,1,80,14842.0,720.0,E,KEHÄ I X TUUSULANVÄYLÄ                  
6846833,2014,9,0,0,0,18,7,6,2,80,2828.0,263.0,E,KEHÄ 1 X TUUSULANVÄYLÄ
6736042,2014,4,0,0,0,16,8,6,3,80,2828.0,263.0,E,MUURIMESTARINTIE                        
6761255,2014,5,0,0,0,20,80,1,1,50,11981.0,475.0,E,YHDYSKUNNANTIE                          
6899815,2014,7,0,0,0,20,99,13,1,40,11981.0,475.0,E,YHDYSKUNNANTIE X TUUSULANVÄYLÄ          
6479728,2014,1,0,0,0,15,60,8,1,30,,,E,MANNERHEIMINTIE 20
6479999,2014,1,0,0,0,9,40,4,2,40,,,E,MANNERHEIMINTIE X POHJOINEN HESPERIANKAT
6485684,2014,12,0,0,0,15,2,3,2,50,,,E,MANNERHEIMINTIE X TUKHOLMANKATU         
6494510,2014,1,0,0,0,1,8,6,2,50,,,E,MANNERHEIMINTIE 58
6494528,2014,1,0,0,0,13,4,3,2,40,,,E,MANNERHEIMINTIE 13
6505348,2014,1,0,0,0,17,6,6,3,50,,,E,MANNERHEIMINTIE 50
6520853,2014,1,0,0,0,16,11,2,2,40,,,E,TÖÖLÖNLAHDENKATU X MANNERHEIMINTIE      
6542990,2014,2,0,0,0,1,6,6,2,50,,,E,MANNERHEIMINTIE X POHJOINEN HESPERIANKAT
6544573,2014,1,0,0,0,4,80,1,1,30,,,E,MANNERHEIMINTIE X ARKADIANKATU          
6575561,2014,12,0,0,0,1,99,13,0,50,,,E,MANNERHEIMINTIE X NORDENSKIÖLDINKATU    
6578172,2014,1,0,0,0,18,6,6,3,50,,,E,MANNERHEIMINTIE 39
6620436,2014,3,0,0,0,16,9,13,2,30,,,E,MANNERHEIMINTIE X ARKADIANKATU          
6620568,2014,2,0,0,0,23,8,6,2,30,,,E,MANNERHEIMINTIE X POSTIKATU             
6621747,2014,2,0,0,0,20,8,6,3,50,,,E,MANNERHEIMINTIE 110
6655875,2014,3,0,0,0,13,6,6,2,30,,,K,MANNERHEIMINTIE X KAIVOKATU             
6655955,2014,4,0,0,0,10,6,6,2,50,,,E,MANNERHEIMINTIE X STENBÄCKINKATU        
6656025,2014,1,0,0,0,4,80,13,0,30,,,E,MANNERHEIMINTIE 16
6656061,2014,3,0,0,0,13,2,3,2,50,,,E,MANNERHEIMINTIE 56
6656210,2014,11,0,0,0,4,6,6,2,40,,,E,MANNERHEIMINTIE 34
6660436,2014,11,0,2,2,17,13,13,2,50,,,E,MANNERHEIMINTIE X POHJOINEN HESPERIANK. 
6660441,2014,12,0,0,0,17,8,6,2,50,,,E,MANNERHEIMINTIE 51
6660637,2014,2,0,0,0,11,99,13,2,30,,,E,KARAMZININKATU X MANNERHEIMINTIE        
6660754,2014,2,0,0,0,10,8,6,2,50,,,E,MANNERHEIMINTIE 98
6685635,2014,4,0,0,0,4,99,13,2,40,,,E,MANNERHEIMINTIE 36
6685661,2014,1,0,0,0,12,2,3,2,30,,,E,MANNERHEIMINTIE X POSTIKATU             
6685824,2014,11,0,0,0,8,13,1,1,50,,,E,MANNERHEIMINTIE X POHJOINEN-HESPERIANKAT
6688488,2014,4,0,0,0,10,2,3,2,50,,,E,MANNERHEIMINTIE 53
6688569,2014,1,0,1,2,21,40,4,2,30,,,E,MANNERHEIMINTIE X SIMONKATU             
6688570,2014,1,0,2,2,12,8,6,2,50,,,E,MANNERHEIMINTIE X KIVELÄNKATU           
6688585,2014,1,0,0,0,15,8,6,2,50,,,E,MANNERHEIMINTIE 92
6688789,2014,9,0,1,2,4,71,9,2,40,,,E,MANNERHEIMINTIEXPOHJOINEN RAUTATIENKATU 
6688796,2014,12,0,0,0,10,8,6,2,50,,,E,MANNERHEIMINTIE 90
6716378,2014,4,0,0,0,17,6,6,2,50,,,E,MANNERHEIMINTIE X NORDENSKIÖLDINKATU    
6716414,2014,4,0,0,0,10,96,13,2,40,,,E,STENBÄCKINKATU                          
6716479,2014,3,0,0,0,13,4,1,1,50,,,E,HELSINGINKATU X MANNERHEIMINTIE         
6718252,2014,9,0,0,0,10,9,13,2,30,,,E,MANNERHEIMINTIE 10
6718286,2014,4,0,0,0,15,96,13,2,30,,,E,MANNERHEIMINTIE 18
6768993,2014,5,0,0,0,15,8,6,0,50,,,E,MANNERHEIMINTIE 31
6769074,2014,5,0,0,0,21,43,13,2,50,,,E,MANNERHEIMINTIE 39
6770572,2014,5,0,0,0,17,13,2,2,40,,,E,POHJ. RAUTATIEKATU X MANNERHEIMINTIE    
6788947,2014,10,0,0,0,21,96,13,2,30,,,E,MANNERHEIMINTIE X KAIVOKATU             
6791071,2014,9,0,0,0,11,6,1,1,50,,,E,MANNERHEIMINTIE                         
6791185,2014,8,0,0,0,24,80,1,1,50,,,E,MANNERHEIMINTIE X NORDENSKJÖLDINKATU    
6810681,2014,9,0,0,0,11,6,6,2,50,,,E,REIJOLANKATU 6
6810759,2014,6,0,0,0,16,6,6,2,50,,,E,MANNNERHEIMINTIE X HELSINGINKATU        
6814131,2014,7,0,0,0,16,8,6,2,50,,,E,MANNERHEIMINTIE X REIJOLANKATU          
6814150,2014,6,0,0,0,15,99,13,1,30,,,E,MANNERHEIMINTIE 1
6814258,2014,8,0,1,2,16,79,9,0,30,,,E,MANNERHEIMINTIE 5
6842096,2014,9,0,1,2,20,8,6,2,40,,,E,MANNERHEIMINTIE 22
6842579,2014,8,0,0,0,19,0,3,2,50,,,E,MANNERHEIMINTIE 53 VP
6842639,2014,8,0,0,0,4,6,6,2,50,,,E,MANNERHEIMINTIE X HELSINGINKATU         
6844485,2014,8,0,0,0,22,8,6,2,40,,,K,HELSINGINKATU X MANNERHEIMINTIE         
6844517,2014,9,0,2,2,12,6,6,3,30,,,E,MANNERHEIMINTIE 11
6867073,2014,9,0,0,0,12,3,3,2,30,,,E,MANNERHEIMINTIE 5
6867111,2014,8,0,1,2,22,73,9,2,50,,,E,MANNERHEIMINTIE 51
6867119,2014,6,0,0,0,12,8,6,2,30,,,E,MANNERHEIMINTIE 1
6891164,2014,7,0,1,2,1,6,7,2,50,,,E,MANNERHEIMINTIE 66
6891184,2014,6,0,0,0,13,4,3,2,30,,,E,"MANNERHEIMINTIE, QPARK                  "
6902595,2014,6,0,0,0,15,89,13,5,30,,,E,MANNERHEIMINTIE X SIMONKATU             
6913229,2014,7,0,0,0,11,96,13,2,30,,,E,POHJOIS ESPLANADI X MANNERHEIMINTIE     
6920248,2014,8,0,0,0,17,99,13,1,30,,,E,SIMONKATU X MANNERHEIMINTIE             
6920265,2014,5,0,0,0,17,6,6,2,50,,,E,MANNERHEIMINTIE 50
6923053,2014,8,0,0,0,10,11,2,2,30,,,E,POHJOISESPLANADI X MANNERHEIMINTIE      
6924519,2014,8,0,0,0,15,2,3,3,50,,,E,MANNERHEIMINTIE 53
6495513,2014,1,0,0,0,13,99,13,1,50,,,E,PACIUKSENKATU 29
6518492,2014,1,0,0,0,22,8,6,2,40,,,E,TUKHOLMANKATU X HAARMANINKATU           
6578116,2014,11,0,1,2,18,8,6,3,50,,,E,PACIUKSENKATU X HUOPALAHDENTIE          
6578282,2014,11,0,0,0,16,30,2,2,40,,,E,TUKHOLMANKATU X TOPELIUKSENKATU         
6620457,2014,2,0,0,0,10,40,4,2,40,,,E,TOPELIUKSENKATU X TUKHOLMANKATU         
6620673,2014,2,0,0,0,8,8,6,3,50,,,E,PACIUKSENKATU                           
6656197,2014,12,0,0,0,16,80,1,1,40,,,E,HUOPALAHDENTIE 8
6660380,2014,12,0,0,0,14,7,1,1,50,,,E,PACIUKSENKATU 25
6660494,2014,12,0,0,0,16,6,6,2,40,,,E,HUOPALAHDENTIE                          
6660679,2014,1,0,0,0,8,8,6,2,40,,,E,PACIUKSENKATU X TUKHOLMANKATU           
6685752,2014,4,0,0,0,18,8,6,2,40,,,E,TUKHOLMANKATU 6
6740702,2014,4,0,0,0,13,2,3,2,40,,,E,TUKHOLMANKATU                           
6740769,2014,3,0,0,0,14,6,6,3,40,,,E,HUPALAHDENTIE X PACIUKSENKATU           
6768727,2014,9,0,0,0,16,3,3,2,40,,,E,TUKHOLMANKATU 7
6768780,2014,10,0,0,0,17,6,6,2,50,,,E,PACIUKSENKAARI X MEILAHDENTIE           
6768896,2014,4,0,1,2,8,11,7,2,40,,,E,PACIUKSENKATU 19
6789136,2014,6,0,0,0,13,6,6,2,40,,,E,TUKHOLMANKATU 2
6791154,2014,6,0,0,0,9,86,13,5,40,,,E,HUOPALAHDENTIE X TURUNVÄYLÄ             
6813955,2014,9,0,0,0,9,99,13,1,40,,,E,TUKHOLMANKATU 11
6814047,2014,8,0,0,0,16,2,3,2,40,,,E,TUKHOLMANKATU 10
6814162,2014,4,0,0,0,16,4,3,2,40,,,E,HUOPALAHDENTIE                          
6842589,2014,4,0,0,0,13,8,6,2,40,,,E,HUOPALAHDENTIE X PAACIUKSENKATU         
6844529,2014,5,0,0,0,8,99,13,2,40,,,E,TUKHOLMANKATU                           
6867156,2014,8,0,0,0,16,4,3,2,50,,,E,PACIUKSENKATU X MEILAHDENTIE            
6485700,2014,1,0,0,0,9,8,6,2,50,,,E,MANNERHEIMINTIE 105
6575655,2014,10,0,0,0,8,6,6,3,50,,,E,MANNERHEIMINTIE 156 VP
6578049,2014,3,0,0,0,21,30,2,2,50,,,E,MANNERHEIMINTIE 170
6578211,2014,12,0,0,0,20,6,6,3,50,,,E,MANNERHEIMINTIE 83-85
6578280,2014,11,0,0,0,16,2,3,3,50,,,E,HÄMEENLINNANVÄYLÄ                       
6621825,2014,3,0,0,0,18,4,3,2,50,,,E,MANNERHEIMINTIE 107
6656292,2014,10,0,0,0,13,6,6,3,40,,,E,MANNERHEIMINTIE X KORPPAANMÄENTIE       
6656379,2014,11,0,1,2,16,65,9,2,50,,,E,MANNERHEIMINTIE 81
6685773,2014,11,0,0,0,16,4,3,2,40,,,E,MANNERHEIMINTIE X KUUSITIE              
6688615,2014,4,0,0,0,9,6,6,3,50,,,E,MANNERHEIMINTIE 109
6688794,2014,11,0,0,0,20,2,3,2,50,,,E,HÄMEENLINNANVÄYLÄ                       
6716268,2014,10,0,0,0,13,8,6,2,50,,,E,MANNERHEIMINTIE 126
6716412,2014,4,0,0,0,9,4,3,2,40,,,E,MANNERHEIMINTIE 118
6718284,2014,1,0,0,0,18,8,6,4,50,,,E,MANNERHEIMINTIE 105
6718321,2014,10,0,0,0,15,2,3,2,80,,,E,HÄMEENLINNANVÄYLÄ                       
6740574,2014,9,0,0,0,20,8,6,3,50,,,E,MANNERHEIMINTIE X KOROISTENTIE          
6740711,2014,5,0,0,0,8,2,3,2,50,,,E,MANNERHEIMINTIE 146
6742249,2014,11,0,0,0,19,8,6,2,50,,,E,MANNERHEIMINTIE 83
6768781,2014,10,0,0,0,18,6,6,2,50,,,E,MANNERHEIMINTIE X TUKHOLMANKATU         
6768915,2014,4,0,1,2,17,8,6,3,50,,,E,HÄMEENLINNANVÄYLÄ KYLÄNEVANTIEN KOHDALLA
6789114,2014,10,0,0,0,18,96,13,2,50,,,E,MANNERHEIMINTIE 101
6789143,2014,3,0,0,0,18,6,6,2,50,,,E,MANNERHEIMINTIE 168
6789147,2014,7,0,0,0,15,99,13,3,50,,,E,MANNERHEIMINTIE X KORPPAANMÄENTIE       
6789220,2014,5,0,0,0,16,6,6,3,50,,,E,MANNERHEIMINTIE X TILKANVIERTO          
6791106,2014,5,0,0,0,14,8,6,4,50,,,E,MANNERHEIMINTIE 164
6791199,2014,7,0,0,0,9,8,6,3,50,,,E,MANNERHEIMINTIE                         
6842541,2014,9,0,0,0,16,99,13,2,40,,,E,MANNERHEIMINTIE X KUUSITIE              
6867004,2014,9,0,0,0,13,8,6,2,50,,,E,MANNERHEIMINTIE 164
6867005,2014,9,0,2,2,14,8,6,5,50,,,E,MANNERHEIMIMTIE 164
6867049,2014,9,0,0,0,9,99,13,2,50,,,E,MANNERHEIMINTIE 105
6867118,2014,6,0,0,0,14,31,2,2,50,,,E,MANNERHEIMINTIE X KOROISTENTIE          
6868732,2014,8,0,0,0,16,8,6,2,50,,,E,MANNERHEIMINTIE X TILKANVIERTO          
6868749,2014,6,0,0,0,18,53,13,2,50,,,E,MANNERHEIMINTIE 148
6891049,2014,7,0,0,0,22,93,1,1,40,,,E,MANNERHEIMINTIE X TUKHOLMANKATU         
6891121,2014,6,0,1,2,4,59,4,2,50,,,E,MANNERHEIMINTIE X TOPELIUKSENKATU       
6892518,2014,6,0,0,0,13,3,3,2,50,,,E,MANNERHEIMINITE 168
6903518,2014,5,0,0,0,21,6,6,3,50,,,E,MANNERHEIMINTIE X RATSASTIE             
6923050,2014,7,0,0,0,18,8,6,4,50,,,E,MANNERHEIMINTIE 105
6924527,2014,7,0,0,0,17,2,3,2,50,,,E,MANNERHEIMINTIE 172
6485211,2014,1,0,0,0,10,40,4,2,60,,,E,SÖRNÄISTEN RANTATIE X ITÄVÄYLÄ          
6485709,2014,1,0,0,0,15,6,6,2,60,,,E,KUSTAA VAASANTIE X VALTIMONTIE          
6495516,2014,1,0,1,2,16,10,2,2,40,,,E,MERITULLINTORI X ALEKSANTERINKATU       
6504295,2014,1,0,0,0,1,43,13,2,30,,,E,PÄÄVARTIONTORI X POHJOISESPLANADI       
6520848,2014,1,0,0,0,16,6,6,2,40,,,E,POHJOISRANTA 18
6575551,2014,12,0,0,0,16,3,3,2,50,,,E,HERMANNIN RANTATIE X KYLÄSAARENKATU     
6575573,2014,12,0,9,2,15,91,13,2,60,,,E,KUSTAA VAASAN TIE X HÄMEENTIE           
6575675,2014,12,0,0,0,14,8,1,1,-1,,,E,POHJOISESPLANADI                        
6578162,2014,3,0,0,0,20,99,13,2,50,,,E,LAHDENVÄYLÄ                             
6578174,2014,1,0,0,0,-1,8,6,2,50,,,E,POHJOISRANTA 26
6620297,2014,12,0,0,0,16,6,6,2,50,,,E,KUSTAA VAASAN TIE X HÄMEENTIE           
6620306,2014,12,0,0,0,18,8,6,2,50,,,E,HÄMEENTIE X KUSTAA VAASAN TIE           
6620341,2014,12,0,0,0,20,8,6,2,50,,,E,SÖRNÄISTEN RANTATIE                     
6620430,2014,1,0,0,0,1,8,1,1,30,,,E,POHJOISESPLANADI - HIETALAHDENRANTA     
6620498,2014,4,0,0,0,12,99,13,2,30,,,E,KANAVAKATU X MERITULLINTORI             
6621661,2014,3,0,0,0,21,11,2,2,40,,,E,KANAVAKATU X MERITULLINTORI             
6622071,2014,12,0,0,0,13,11,2,2,40,,,E,KANAVAKATU X POHJOIS ESPLANADI          
6655940,2014,4,0,0,0,8,6,6,2,50,,,E,KUSTAA VAASAN TIE X PIETARI KALMIN KATU 
6655988,2014,3,0,0,0,21,50,4,2,30,,,E,KANAVAKATU X MERITULLINTORI             
6656111,2014,12,0,0,0,17,8,6,2,50,,,E,SÖRNÄISTEN RANTATIE 22
6660528,2014,11,0,0,0,11,8,6,2,40,,,E,ETELÄESPLANADI 18
6660635,2014,2,0,0,0,9,8,6,2,40,,,E,POHJOIS ESPLANADI 5 A VASTAPÄÄTÄ
6660668,2014,4,0,0,0,17,6,6,2,40,,,E,POHJOISRANTA 4
6660669,2014,4,0,2,2,17,8,6,2,40,,,E,POHJOISRANTA                            
6660677,2014,1,0,0,0,20,6,6,4,30,,,E,ETELÄESPLANADI 6
6660802,2014,3,0,1,2,9,50,8,2,40,,,E,HÄMEENTIE X HERMANNINTIE                
6685682,2014,4,0,0,0,15,3,3,2,60,,,E,SÖRNÄISTEN RANTATIE                     
6685823,2014,10,0,0,0,24,24,1,1,60,,,E,KUSTAA VAASAN TIE X VALTIMONTIE         
6685825,2014,11,0,0,0,7,6,6,2,70,,,E,KUSTAA VAASAN TIE                       
6685829,2014,3,0,0,0,17,91,13,2,30,,,E,POHJOISESPLANADI 35
6685876,2014,12,0,0,0,9,8,6,0,50,,,E,SÖRNÄISTEN RANTATIE 25
6686024,2014,11,0,0,0,22,2,3,2,50,,,E,SÖRNÄISTEN RANTATIE X HANASAARENKATU    
6686077,2014,12,0,0,0,18,2,3,2,50,,,K,SÖRNÄISTEN RANTATIE                     
6688458,2014,3,0,0,0,14,4,3,2,40,,,E,POHJOISRANTA X ALEKSANTERINKATU         
6688555,2014,4,0,1,2,16,8,6,2,50,,,E,KUSTAA VAASANTIE                        
6688626,2014,5,0,0,0,13,4,3,2,50,,,E,SÖRNÄISTENRANTATIE                      
6688640,2014,10,0,1,2,9,8,7,2,40,,,E,POHJOISRANTA 24
6688823,2014,12,0,0,0,24,9,13,2,30,,,E,ETELÄ ESPLANADI 10
6716181,2014,10,0,0,0,9,6,6,2,50,,,E,SÖRNÄISTEN RANTATIE 22
6716244,2014,9,0,0,0,14,8,6,2,60,,,E,KUSTAA VAASAN TIE X FLOORANKATU         
6716293,2014,6,0,0,0,19,8,6,3,60,,,E,KUSTAA VAASAN TIE 45
6716361,2014,2,0,0,0,13,99,13,2,30,,,E,POHJOISESPLANADI 11-13
6718310,2014,5,0,0,0,16,3,3,2,30,,,E,POHJOISESPLANADI X MARIANKATU           
6718330,2014,3,0,0,0,12,6,6,2,50,,,E,SÖRNÄISTENRANTATIE                      
6740695,2014,5,0,0,0,15,8,6,2,60,,,E,KUSTAA VAASAN TIE X PIETARI KALMIN KATU 
6740699,2014,6,0,0,0,12,3,3,2,30,,,K,POHJOISESPLANADI 7
6740705,2014,5,0,0,0,21,2,1,1,50,,,E,SÖRNÄISTEN RANTATIE                     
6768578,2014,10,0,0,0,22,8,6,2,50,,,E,SÖRNÄISTEN RANTATIE / HAAPANIEMENKATU   
6768849,2014,5,0,0,0,11,2,3,2,40,,,E,POHJOISRANTA                            
6768907,2014,3,0,0,0,12,4,3,2,40,,,E,KANAVAKATU X POHJOISRANTA               
6768941,2014,5,0,0,0,16,3,3,2,-1,,,E,POHJOISESPLANADI 3
6768973,2014,4,0,0,0,8,53,4,2,50,,,E,VALTIMONTIE X KUSTAA VAASAN TIE         
6770479,2014,9,0,0,0,16,6,6,2,50,,,E,SÖRNÄISTEN RANTATIE 19
6770490,2014,9,0,0,0,7,80,1,1,50,,,E,HERMANNIN RANTATIE (HÄMEENTIEN ALLA)    
6770515,2014,9,0,1,2,20,42,8,2,50,,,E,POHJOISRANTA 26
6770646,2014,5,0,0,0,3,31,2,2,30,,,E,MANNERHEIMINTIE X ETELÄESPLANADI        
6770662,2014,6,0,0,0,1,94,1,1,80,,,E,LAHDENVÄYLÄ                             
6789013,2014,9,0,0,0,22,4,3,2,40,,,E,KANAVAKATU X POHJOISESPLANADI           
6789133,2014,5,0,0,0,14,3,3,2,40,,,K,POHJOISESPLANADI X MARIANKATU           
6789189,2014,4,0,0,0,16,8,6,3,50,,,E,HÄMEENTIE X KUSTAA VAASAN TIE           
6789197,2014,5,0,0,0,24,2,3,2,50,,,E,HERMANNIN RANTATIE 10
6791095,2014,6,0,0,0,7,96,13,2,30,,,E,ETELÄESPLANADI 29
6791168,2014,6,0,0,0,22,6,6,2,50,,,E,KUSTAA VAASAN TIE X VALIMOTIE           
6810663,2014,8,0,0,0,4,85,1,1,50,,,E,HERMANNIN RANTATIE X HÄMEENTIE          
6813992,2014,9,0,0,0,8,6,6,2,40,,,E,POHJOISRANTA                            
6814050,2014,9,0,0,0,11,99,13,2,60,,,E,HERMANNIN RANTATIE 25
6814179,2014,8,0,0,0,15,99,13,1,30,,,E,POHJOISESPLANADI                        
6814235,2014,5,0,0,0,16,4,3,3,50,,,E,SÖRNÄISTEN RANTATIE 13
6814241,2014,6,0,0,0,14,3,3,2,50,,,E,KUSTAA VAASAN TIE 8
6842524,2014,7,0,0,0,18,9,13,2,50,,,E,SÖRNÄISTEN RANTATIE                     
6844582,2014,8,0,0,0,17,99,13,2,50,,,E,SÖRNÄISTEN RANTATIE                     
6867057,2014,8,0,0,0,16,8,6,2,50,,,E,HERMANNIN RANTATIE X KYLÄSAARENKATU     
6867067,2014,7,0,0,0,20,52,13,2,50,,,E,SÖRNÄISTEN RANTATIE                     
6867191,2014,9,0,0,0,-1,96,13,2,50,,,E,HERMANNIN RANTATIE                      
6867226,2014,8,0,0,0,24,96,13,2,30,,,E,ETELÄESPLANADI 18
6868762,2014,6,0,0,0,8,8,6,4,50,,,E,HERMANNIN RANTATIE                      
6868778,2014,5,0,0,0,11,2,3,0,50,,,E,KUSTAA VAASAN TIE X INTIANKATU          
6891048,2014,7,0,0,0,20,19,2,2,40,,,E,POHJOISESPLANADI X KANAVAKATU           
6891176,2014,4,0,0,0,14,8,6,2,50,,,E,HERMANNIN RANTATIE X TYÖPAJANKATU       
6891225,2014,8,0,1,2,13,6,6,5,40,,,E,KUSTAA VAASANTIE                        
6891226,2014,9,0,1,2,18,2,3,2,60,,,E,KUSTAA VAASANTIE                        
6892492,2014,7,0,0,0,10,11,2,2,30,,,E,ALEKSANTERINKATU 1
6892511,2014,8,0,0,0,14,6,6,3,60,,,E,KUSTAA VAASANKATU 21
6902515,2014,9,0,2,2,15,6,6,2,50,,,E,POHJOISRANTA                            
6903514,2014,9,0,0,0,17,4,3,3,50,,,E,HERMANNIN RANTATIE X HÄMEENTIE          
6903631,2014,8,0,0,0,15,3,3,2,50,,,E,SÖRNÄISTEN RANTATIE 27
6912106,2014,8,0,0,0,15,8,6,2,50,,,E,KUSTAA VAASAN TIE X INTIANKATU          
6912114,2014,6,0,0,0,17,6,6,3,60,,,E,SÖRNÄISTEN RANTATIE                     
6912124,2014,7,0,0,0,21,4,3,3,40,,,E,POHJOIS ESPLANADI X KANAVAKATU          
6913199,2014,7,0,0,0,11,4,3,2,40,,,E,POHJOISRANTA 2
6913218,2014,8,0,0,0,15,96,13,2,30,,,E,POHJOIS-ESPLANADI X KESKUSKATU          
6913224,2014,7,0,0,0,4,93,13,0,40,,,E,POHJOISRANTA 22
6913243,2014,5,0,0,0,16,8,6,3,50,,,E,KUSTAA VAASAN TIE X PIETARI KALMIN KATU 
6919778,2014,7,0,0,0,15,8,6,4,50,,,E,HERMANNIN RANTATIE X HÄMEENTIE          
6919791,2014,5,0,0,0,14,2,3,2,70,,,E,KUSTAA VAASAN TIE                       
6923030,2014,8,0,0,0,10,8,6,3,40,,,E,POHJOISRANTA 22
6923036,2014,7,0,0,0,15,4,3,3,40,,,E,POHJOISESPLANADI X KATAJANOKANLAITURI   
6923054,2014,8,0,0,0,15,2,3,2,50,,,E,SÖRNÄISTEN RANTATIE 17
6923055,2014,8,0,0,0,18,99,13,0,30,,,E,POHJOISESPLANADI                        
6924529,2014,5,0,0,0,16,96,13,2,40,,,K,POHJOIS-ESPLANADI 7 VP
6474189,2014,1,0,0,0,9,8,6,2,50,,,E,MÄKELÄNKATU X VÄÄKSYNTIE                
6494512,2014,1,0,0,0,-1,99,13,2,50,,,E,JUNATIE                                 
6494536,2014,1,0,0,0,13,8,6,2,50,,,E,MÄKELÄNKATU 5
6495515,2014,1,0,0,0,17,3,3,2,50,,,E,MÄKELÄNKATU 40
6518505,2014,1,0,0,0,9,8,6,2,50,,,E,MÄKELÄNKATU 49
6542988,2014,1,0,0,0,22,4,3,2,60,,,E,ITÄVÄYLÄ X SÖRNÄISTEN RANTATIE          
6578070,2014,2,0,1,2,20,8,6,2,50,,,E,MÄKELÄNKATU / RADANRAKENTAJANTIE        
6578181,2014,10,0,1,2,10,14,13,2,50,,,E,MÄKELÄNKATU 23
6578285,2014,11,0,0,0,19,24,1,1,50,,,E,MÄKELÄNKATU X TURJANTIE                 
6620448,2014,3,0,0,0,15,8,6,2,50,,,E,MÄKELÄNKATU                             
6621746,2014,2,0,0,0,18,7,6,0,50,,,E,SÖRNÄISTEN RANTATIE X PÄÄSKYLÄNKATU     
