piste,nimi,x_gk25,y_gk25,suunta,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot
B05,ILMALANKATU,25495293,6677123,1.0,20,2011,59,5,0,0,9,0,0,418
B05,ILMALANKATU,25495293,6677123,1.0,21,2011,50,4,2,0,8,0,0,353
B05,ILMALANKATU,25495293,6677123,1.0,22,2011,40,3,1,0,6,0,0,263
B05,ILMALANKATU,25495293,6677123,1.0,23,2011,30,2,1,0,4,0,0,187
B05,ILMALANKATU,25495293,6677123,1.0,24,2011,20,1,1,0,3,0,0,119
B05,ILMALANKATU,25495293,6677123,2.0,1,2011,5,0,0,0,0,0,0,69
B05,ILMALANKATU,25495293,6677123,2.0,2,2011,5,0,0,0,0,0,0,65
B05,ILMALANKATU,25495293,6677123,2.0,3,2011,0,0,0,0,0,0,0,27
B05,ILMALANKATU,25495293,6677123,2.0,4,2011,0,1,0,0,0,0,0,14
B05,ILMALANKATU,25495293,6677123,2.0,5,2011,0,1,0,0,0,0,0,36
B05,ILMALANKATU,25495293,6677123,2.0,6,2011,0,2,0,0,1,0,0,70
B05,ILMALANKATU,25495293,6677123,2.0,7,2011,1,1,0,0,1,0,0,373
B05,ILMALANKATU,25495293,6677123,2.0,8,2011,14,5,4,0,3,1,0,903
B05,ILMALANKATU,25495293,6677123,2.0,9,2011,26,5,4,0,5,1,0,1101
B05,ILMALANKATU,25495293,6677123,2.0,10,2011,111,35,9,0,16,0,0,913
B05,ILMALANKATU,25495293,6677123,2.0,11,2011,105,32,11,0,12,1,0,900
B05,ILMALANKATU,25495293,6677123,2.0,12,2011,110,34,10,1,11,2,0,963
B05,ILMALANKATU,25495293,6677123,2.0,13,2011,117,32,11,0,11,0,0,1002
B05,ILMALANKATU,25495293,6677123,2.0,14,2011,123,28,11,1,10,4,0,1177
B05,ILMALANKATU,25495293,6677123,2.0,15,2011,196,34,9,0,11,2,0,1448
B05,ILMALANKATU,25495293,6677123,2.0,16,2011,96,4,1,0,3,5,0,2707
B05,ILMALANKATU,25495293,6677123,2.0,17,2011,105,13,1,0,3,1,0,2360
B05,ILMALANKATU,25495293,6677123,2.0,18,2011,60,1,2,0,5,1,0,1484
B05,ILMALANKATU,25495293,6677123,2.0,19,2011,118,11,2,0,11,1,0,873
B05,ILMALANKATU,25495293,6677123,2.0,20,2011,69,5,1,0,5,0,0,626
B05,ILMALANKATU,25495293,6677123,2.0,21,2011,40,1,1,0,4,0,0,380
B05,ILMALANKATU,25495293,6677123,2.0,22,2011,30,1,1,0,3,0,0,320
B05,ILMALANKATU,25495293,6677123,2.0,23,2011,27,2,0,0,1,0,0,252
B05,ILMALANKATU,25495293,6677123,2.0,24,2011,23,1,0,0,1,0,0,128
B06,VETURITIE,25495967,6676903,1.0,1,2011,33,6,2,0,1,0,0,211
B06,VETURITIE,25495967,6676903,1.0,2,2011,17,3,2,0,1,0,0,190
B06,VETURITIE,25495967,6676903,1.0,3,2011,16,3,3,0,0,0,0,114
B06,VETURITIE,25495967,6676903,1.0,4,2011,18,2,3,0,3,0,0,163
B06,VETURITIE,25495967,6676903,1.0,5,2011,28,4,4,0,1,0,0,223
B06,VETURITIE,25495967,6676903,1.0,6,2011,110,15,18,1,9,0,0,883
B06,VETURITIE,25495967,6676903,1.0,7,2011,52,8,4,0,1,0,0,4172
B06,VETURITIE,25495967,6676903,1.0,8,2011,231,45,7,1,0,2,0,7186
B06,VETURITIE,25495967,6676903,1.0,9,2011,319,29,5,0,0,4,0,7863
B06,VETURITIE,25495967,6676903,1.0,10,2011,804,109,37,2,6,11,0,5122
B06,VETURITIE,25495967,6676903,1.0,11,2011,481,96,35,2,4,6,0,3386
B06,VETURITIE,25495967,6676903,1.0,12,2011,487,79,22,2,5,10,0,3357
B06,VETURITIE,25495967,6676903,1.0,13,2011,505,111,31,0,9,3,0,3641
B06,VETURITIE,25495967,6676903,1.0,14,2011,458,108,14,0,9,5,0,3261
B06,VETURITIE,25495967,6676903,1.0,15,2011,447,119,18,0,10,6,0,3309
B06,VETURITIE,25495967,6676903,1.0,16,2011,124,20,5,0,1,2,0,3719
B06,VETURITIE,25495967,6676903,1.0,17,2011,143,18,1,0,2,0,0,4447
B06,VETURITIE,25495967,6676903,1.0,18,2011,157,11,0,0,0,2,0,3948
B06,VETURITIE,25495967,6676903,1.0,19,2011,418,42,6,0,3,10,0,2843
B06,VETURITIE,25495967,6676903,1.0,20,2011,336,26,8,2,7,5,0,2094
B06,VETURITIE,25495967,6676903,1.0,21,2011,260,26,4,0,5,5,0,1878
B06,VETURITIE,25495967,6676903,1.0,22,2011,180,9,2,0,4,0,0,1218
B06,VETURITIE,25495967,6676903,1.0,23,2011,112,4,1,0,2,0,0,716
B06,VETURITIE,25495967,6676903,1.0,24,2011,83,5,2,0,2,0,0,503
B06,VETURITIE,25495967,6676903,2.0,1,2011,63,7,1,0,4,0,0,363
B06,VETURITIE,25495967,6676903,2.0,2,2011,27,2,1,0,1,0,0,210
B06,VETURITIE,25495967,6676903,2.0,3,2011,21,3,1,0,0,0,0,190
B06,VETURITIE,25495967,6676903,2.0,4,2011,16,3,3,0,0,0,0,139
B06,VETURITIE,25495967,6676903,2.0,5,2011,39,0,4,0,0,0,0,240
B06,VETURITIE,25495967,6676903,2.0,6,2011,50,7,9,0,3,0,0,510
B06,VETURITIE,25495967,6676903,2.0,7,2011,35,4,2,0,1,0,0,1458
B06,VETURITIE,25495967,6676903,2.0,8,2011,74,13,6,0,0,1,0,2673
B06,VETURITIE,25495967,6676903,2.0,9,2011,121,14,4,0,3,0,0,3144
B06,VETURITIE,25495967,6676903,2.0,10,2011,364,71,23,1,12,4,0,2774
B06,VETURITIE,25495967,6676903,2.0,11,2011,374,73,26,1,4,3,0,2833
B06,VETURITIE,25495967,6676903,2.0,12,2011,393,86,25,3,6,6,0,3253
B06,VETURITIE,25495967,6676903,2.0,13,2011,441,95,30,0,3,10,0,3355
B06,VETURITIE,25495967,6676903,2.0,14,2011,452,98,17,0,4,1,0,3547
B06,VETURITIE,25495967,6676903,2.0,15,2011,673,132,18,0,2,11,0,4895
B06,VETURITIE,25495967,6676903,2.0,16,2011,247,50,8,0,0,0,0,7542
B06,VETURITIE,25495967,6676903,2.0,17,2011,314,37,2,0,1,7,0,6703
B06,VETURITIE,25495967,6676903,2.0,18,2011,223,21,3,0,2,6,0,4751
B06,VETURITIE,25495967,6676903,2.0,19,2011,558,42,4,1,3,9,0,3365
B06,VETURITIE,25495967,6676903,2.0,20,2011,426,24,8,0,6,0,0,2823
B06,VETURITIE,25495967,6676903,2.0,21,2011,399,19,5,0,9,0,0,2927
B06,VETURITIE,25495967,6676903,2.0,22,2011,291,12,5,0,7,0,0,2148
B06,VETURITIE,25495967,6676903,2.0,23,2011,170,13,2,0,3,0,0,1063
B06,VETURITIE,25495967,6676903,2.0,24,2011,160,8,5,2,5,0,0,779
B07,RATAPIHANTIE,25496284,6676911,1.0,1,2011,36,2,1,0,1,0,0,267
B07,RATAPIHANTIE,25496284,6676911,1.0,2,2011,21,1,0,0,1,0,0,144
B07,RATAPIHANTIE,25496284,6676911,1.0,3,2011,20,1,0,0,0,0,0,131
B07,RATAPIHANTIE,25496284,6676911,1.0,4,2011,12,1,0,0,0,0,0,96
B07,RATAPIHANTIE,25496284,6676911,1.0,5,2011,13,1,0,0,0,0,0,168
B07,RATAPIHANTIE,25496284,6676911,1.0,6,2011,77,5,2,1,2,0,0,815
B07,RATAPIHANTIE,25496284,6676911,1.0,7,2011,74,2,1,1,1,0,0,3424
B07,RATAPIHANTIE,25496284,6676911,1.0,8,2011,245,42,5,2,3,4,0,9039
B07,RATAPIHANTIE,25496284,6676911,1.0,9,2011,355,30,6,0,4,2,0,9028
B07,RATAPIHANTIE,25496284,6676911,1.0,10,2011,814,106,26,5,9,11,0,5974
B07,RATAPIHANTIE,25496284,6676911,1.0,11,2011,450,117,22,5,7,6,0,3831
B07,RATAPIHANTIE,25496284,6676911,1.0,12,2011,460,88,19,3,8,2,0,4022
B07,RATAPIHANTIE,25496284,6676911,1.0,13,2011,441,117,35,4,6,8,0,4002
B07,RATAPIHANTIE,25496284,6676911,1.0,14,2011,418,81,22,4,13,5,0,3670
B07,RATAPIHANTIE,25496284,6676911,1.0,15,2011,478,78,15,2,14,4,0,3719
B07,RATAPIHANTIE,25496284,6676911,1.0,16,2011,132,16,2,2,2,0,0,4894
B07,RATAPIHANTIE,25496284,6676911,1.0,17,2011,164,17,1,1,2,0,0,5430
B07,RATAPIHANTIE,25496284,6676911,1.0,18,2011,168,9,2,0,2,0,0,4800
B07,RATAPIHANTIE,25496284,6676911,1.0,19,2011,546,7,1,0,3,4,0,3800
B07,RATAPIHANTIE,25496284,6676911,1.0,20,2011,254,5,1,0,2,0,0,1905
B07,RATAPIHANTIE,25496284,6676911,1.0,21,2011,166,5,3,2,2,0,0,1429
B07,RATAPIHANTIE,25496284,6676911,1.0,22,2011,131,6,3,1,2,0,0,1072
B07,RATAPIHANTIE,25496284,6676911,1.0,23,2011,81,5,2,1,2,0,0,739
B07,RATAPIHANTIE,25496284,6676911,1.0,24,2011,55,3,1,1,1,0,0,401
B07,RATAPIHANTIE,25496284,6676911,2.0,1,2011,45,4,1,0,1,0,0,333
B07,RATAPIHANTIE,25496284,6676911,2.0,2,2011,29,2,1,0,1,0,0,241
B07,RATAPIHANTIE,25496284,6676911,2.0,3,2011,21,2,0,0,1,0,0,161
B07,RATAPIHANTIE,25496284,6676911,2.0,4,2011,19,1,0,0,0,0,0,125
B07,RATAPIHANTIE,25496284,6676911,2.0,5,2011,11,1,0,0,0,0,0,160
B07,RATAPIHANTIE,25496284,6676911,2.0,6,2011,53,4,1,1,1,0,0,482
B07,RATAPIHANTIE,25496284,6676911,2.0,7,2011,34,4,1,1,1,0,0,1656
B07,RATAPIHANTIE,25496284,6676911,2.0,8,2011,109,18,9,2,1,0,0,4203
B07,RATAPIHANTIE,25496284,6676911,2.0,9,2011,138,17,6,0,2,3,0,4563
B07,RATAPIHANTIE,25496284,6676911,2.0,10,2011,475,89,28,6,18,4,0,3889
B07,RATAPIHANTIE,25496284,6676911,2.0,11,2011,433,87,29,5,10,5,0,3819
B07,RATAPIHANTIE,25496284,6676911,2.0,12,2011,460,108,25,8,7,3,0,4033
B07,RATAPIHANTIE,25496284,6676911,2.0,13,2011,547,99,34,5,7,1,0,4409
B07,RATAPIHANTIE,25496284,6676911,2.0,14,2011,611,110,35,4,8,5,0,4686
B07,RATAPIHANTIE,25496284,6676911,2.0,15,2011,766,162,30,6,9,5,0,5898
B07,RATAPIHANTIE,25496284,6676911,2.0,16,2011,317,40,7,2,3,3,0,8896
B07,RATAPIHANTIE,25496284,6676911,2.0,17,2011,376,37,6,1,1,7,0,8943
B07,RATAPIHANTIE,25496284,6676911,2.0,18,2011,270,15,3,0,4,1,0,7294
B07,RATAPIHANTIE,25496284,6676911,2.0,19,2011,696,58,4,0,14,4,0,5038
B07,RATAPIHANTIE,25496284,6676911,2.0,20,2011,315,29,3,2,5,0,0,2629
B07,RATAPIHANTIE,25496284,6676911,2.0,21,2011,334,25,4,3,8,0,0,2556
B07,RATAPIHANTIE,25496284,6676911,2.0,22,2011,216,17,5,2,5,0,0,1682
B07,RATAPIHANTIE,25496284,6676911,2.0,23,2011,130,10,3,1,3,0,0,1070
B07,RATAPIHANTIE,25496284,6676911,2.0,24,2011,64,5,2,1,2,0,0,494
B08,MÄKELÄNKATU,25496993,6676320,1.0,1,2011,166,13,3,0,11,0,1,1151
B08,MÄKELÄNKATU,25496993,6676320,1.0,2,2011,86,7,2,0,5,0,1,582
B08,MÄKELÄNKATU,25496993,6676320,1.0,3,2011,36,3,1,0,2,0,0,362
B08,MÄKELÄNKATU,25496993,6676320,1.0,4,2011,59,5,1,0,4,0,0,338
B08,MÄKELÄNKATU,25496993,6676320,1.0,5,2011,71,5,1,0,5,0,0,624
B08,MÄKELÄNKATU,25496993,6676320,1.0,6,2011,243,18,4,0,15,0,1,1895
B08,MÄKELÄNKATU,25496993,6676320,1.0,7,2011,103,10,4,0,15,1,1,7470
B08,MÄKELÄNKATU,25496993,6676320,1.0,8,2011,427,52,14,4,29,7,1,11889
B08,MÄKELÄNKATU,25496993,6676320,1.0,9,2011,474,53,23,0,23,18,2,12807
B08,MÄKELÄNKATU,25496993,6676320,1.0,10,2011,1236,232,59,10,81,26,7,9919
B08,MÄKELÄNKATU,25496993,6676320,1.0,11,2011,972,208,50,10,57,18,4,6778
B08,MÄKELÄNKATU,25496993,6676320,1.0,12,2011,961,186,73,8,51,16,3,7070
B08,MÄKELÄNKATU,25496993,6676320,1.0,13,2011,1032,210,50,6,53,13,3,7114
B08,MÄKELÄNKATU,25496993,6676320,1.0,14,2011,915,189,47,8,52,17,3,6741
B08,MÄKELÄNKATU,25496993,6676320,1.0,15,2011,951,150,33,8,74,15,4,6721
B08,MÄKELÄNKATU,25496993,6676320,1.0,16,2011,245,30,6,0,16,6,2,7961
B08,MÄKELÄNKATU,25496993,6676320,1.0,17,2011,284,19,4,1,24,9,2,8690
B08,MÄKELÄNKATU,25496993,6676320,1.0,18,2011,312,15,2,0,18,9,2,7931
B08,MÄKELÄNKATU,25496993,6676320,1.0,19,2011,1152,54,14,2,50,27,6,7038
B08,MÄKELÄNKATU,25496993,6676320,1.0,20,2011,852,71,11,4,41,10,4,5482
B08,MÄKELÄNKATU,25496993,6676320,1.0,21,2011,770,60,14,2,36,0,4,4895
B08,MÄKELÄNKATU,25496993,6676320,1.0,22,2011,540,42,10,1,35,0,4,3262
B08,MÄKELÄNKATU,25496993,6676320,1.0,23,2011,443,35,8,1,29,0,4,2353
B08,MÄKELÄNKATU,25496993,6676320,1.0,24,2011,327,26,6,0,21,0,0,2010
B08,MÄKELÄNKATU,25496993,6676320,2.0,1,2011,145,10,3,0,10,0,2,941
B08,MÄKELÄNKATU,25496993,6676320,2.0,2,2011,89,6,2,0,6,0,1,582
B08,MÄKELÄNKATU,25496993,6676320,2.0,3,2011,61,4,1,0,4,0,0,330
B08,MÄKELÄNKATU,25496993,6676320,2.0,4,2011,59,4,1,0,4,0,0,347
B08,MÄKELÄNKATU,25496993,6676320,2.0,5,2011,68,5,1,0,5,0,0,621
B08,MÄKELÄNKATU,25496993,6676320,2.0,6,2011,164,11,3,0,10,0,2,1459
B08,MÄKELÄNKATU,25496993,6676320,2.0,7,2011,54,7,3,0,7,0,2,3617
B08,MÄKELÄNKATU,25496993,6676320,2.0,8,2011,115,17,4,0,13,2,2,5510
B08,MÄKELÄNKATU,25496993,6676320,2.0,9,2011,210,21,5,1,19,1,1,6449
B08,MÄKELÄNKATU,25496993,6676320,2.0,10,2011,673,137,48,4,74,5,4,5567
B08,MÄKELÄNKATU,25496993,6676320,2.0,11,2011,695,154,48,32,49,9,3,5957
B08,MÄKELÄNKATU,25496993,6676320,2.0,12,2011,772,194,61,9,54,9,3,6636
B08,MÄKELÄNKATU,25496993,6676320,2.0,13,2011,801,163,45,8,41,15,2,6649
B08,MÄKELÄNKATU,25496993,6676320,2.0,14,2011,984,197,54,4,51,19,3,7400
B08,MÄKELÄNKATU,25496993,6676320,2.0,15,2011,1394,217,47,6,65,29,5,9732
B08,MÄKELÄNKATU,25496993,6676320,2.0,16,2011,472,72,6,0,19,5,2,12664
B08,MÄKELÄNKATU,25496993,6676320,2.0,17,2011,472,53,7,0,21,13,2,12377
B08,MÄKELÄNKATU,25496993,6676320,2.0,18,2011,448,30,5,1,26,15,2,10064
B08,MÄKELÄNKATU,25496993,6676320,2.0,19,2011,1316,101,18,1,70,18,7,7708
B08,MÄKELÄNKATU,25496993,6676320,2.0,20,2011,950,71,10,1,55,5,4,5933
B08,MÄKELÄNKATU,25496993,6676320,2.0,21,2011,930,64,10,2,51,9,4,5472
B08,MÄKELÄNKATU,25496993,6676320,2.0,22,2011,640,45,9,1,47,0,4,3824
B08,MÄKELÄNKATU,25496993,6676320,2.0,23,2011,468,33,8,1,34,0,4,2615
B08,MÄKELÄNKATU,25496993,6676320,2.0,24,2011,311,21,6,1,22,0,2,1792
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,1,2011,66,6,1,0,7,0,0,471
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,2,2011,37,3,1,0,4,0,0,251
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,3,2011,34,3,0,0,4,0,0,213
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,4,2011,31,3,1,0,4,0,0,254
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,5,2011,39,3,1,0,5,0,0,352
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,6,2011,246,9,4,0,28,0,1,1778
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,7,2011,102,9,5,0,30,0,1,6258
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,8,2011,242,61,12,0,31,3,5,8924
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,9,2011,307,40,8,0,23,4,5,8673
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,10,2011,849,149,37,0,71,10,13,5913
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,11,2011,598,117,45,0,62,6,15,4556
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,12,2011,568,131,44,1,51,6,11,4378
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,13,2011,532,111,51,0,51,8,12,4367
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,14,2011,564,116,28,1,62,3,10,4392
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,15,2011,528,111,34,0,104,4,20,4563
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,16,2011,149,39,2,0,25,0,7,5008
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,17,2011,183,14,7,0,31,2,1,5555
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,18,2011,123,5,0,0,18,3,5,4923
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,19,2011,582,50,7,0,64,7,13,4384
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,20,2011,449,30,9,0,68,4,7,3264
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,21,2011,372,28,8,1,58,0,4,2873
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,22,2011,283,19,4,1,33,0,2,2041
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,23,2011,162,14,3,0,19,0,2,1115
B09,HÄMEENTIEN SILTA,25497952,6676519,1.0,24,2011,118,10,2,0,14,0,0,807
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,1,2011,96,9,1,0,12,0,0,728
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,2,2011,75,7,1,0,8,0,0,470
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,3,2011,55,5,1,0,6,0,0,336
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,4,2011,61,6,1,0,7,0,0,333
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,5,2011,36,4,1,0,4,0,0,297
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,6,2011,96,10,1,0,11,0,2,658
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,7,2011,41,7,1,0,6,0,3,1990
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,8,2011,78,10,1,0,23,0,4,3404
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,9,2011,130,18,5,0,25,2,4,3788
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,10,2011,442,77,36,1,76,8,24,3759
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,11,2011,467,120,36,2,54,5,17,3895
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,12,2011,522,106,29,1,43,4,15,4114
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,13,2011,551,153,36,0,49,6,12,4513
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,14,2011,568,164,34,0,51,9,11,4930
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,15,2011,764,197,28,1,67,17,14,6407
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,16,2011,246,56,9,0,22,3,4,8449
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,17,2011,245,47,5,0,18,3,3,8346
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,18,2011,256,38,2,0,15,5,4,6338
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,19,2011,712,59,16,0,49,7,30,5079
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,20,2011,500,84,4,2,42,7,15,4359
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,21,2011,471,46,9,1,39,9,7,3601
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,22,2011,501,48,9,0,52,0,3,3267
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,23,2011,291,27,5,0,26,0,2,2188
B09,HÄMEENTIEN SILTA,25497952,6676519,2.0,24,2011,176,16,3,0,21,0,1,1136
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,1,2011,24,4,2,0,0,0,0,110
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,2,2011,14,1,0,0,0,0,0,180
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,3,2011,13,1,0,0,0,0,0,79
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,4,2011,20,3,1,0,1,0,0,215
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,5,2011,43,5,2,0,1,0,0,606
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,6,2011,157,18,7,0,5,0,0,962
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,7,2011,82,34,12,2,3,0,0,3242
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,8,2011,228,56,2,2,3,2,0,6212
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,9,2011,248,29,9,2,2,4,0,7028
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,10,2011,815,176,67,10,22,7,0,5134
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,11,2011,446,104,50,10,11,5,0,3568
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,12,2011,359,105,45,11,10,4,0,3110
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,13,2011,407,129,56,19,10,8,0,3164
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,14,2011,359,97,55,14,14,6,0,2882
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,15,2011,341,93,33,20,14,6,0,2885
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,16,2011,99,13,13,5,4,1,0,3107
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,17,2011,99,15,2,2,3,0,0,3329
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,18,2011,87,11,1,3,3,1,0,2920
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,19,2011,320,32,9,8,9,6,0,2394
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,20,2011,279,23,3,4,5,4,0,1814
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,21,2011,209,24,9,3,5,4,0,1245
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,22,2011,113,13,5,1,4,0,0,656
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,23,2011,65,8,3,1,2,2,0,499
B10,HERMANNIN RANTATIE,25498292,6676173,1.0,24,2011,40,5,2,0,1,0,0,603
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,1,2011,27,3,1,1,1,0,0,238
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,2,2011,12,1,0,0,0,0,0,223
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,3,2011,7,1,0,0,0,0,0,73
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,4,2011,9,1,1,0,1,0,0,122
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,5,2011,21,2,1,0,1,0,0,140
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,6,2011,33,3,1,1,1,0,0,219
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,7,2011,12,4,3,0,4,0,0,714
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,8,2011,50,10,4,1,3,0,0,2194
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,9,2011,89,14,14,0,2,1,0,2452
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,10,2011,287,56,54,16,16,8,0,2358
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,11,2011,363,89,74,26,10,0,0,3085
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,12,2011,407,83,59,26,12,3,0,3400
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,13,2011,375,93,50,18,10,2,0,3194
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,14,2011,398,132,38,5,12,3,0,3129
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,15,2011,548,130,55,10,13,15,0,4046
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,16,2011,213,52,18,3,2,1,0,5781
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,17,2011,201,22,3,2,4,3,0,4979
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,18,2011,222,16,3,3,2,2,0,4417
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,19,2011,478,41,8,3,11,6,0,3250
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,20,2011,296,36,8,5,12,0,0,2107
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,21,2011,272,31,11,6,11,0,0,1721
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,22,2011,232,27,9,4,9,0,0,1346
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,23,2011,66,7,3,1,2,0,0,744
B10,HERMANNIN RANTATIE,25498292,6676173,2.0,24,2011,66,7,3,1,3,0,0,520
B11,KYLÄSAARENKATU,25498365,6676228,1.0,1,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,2,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,3,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,4,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,5,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,6,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,7,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,8,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,9,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,10,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,11,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,12,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,13,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,14,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,15,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,16,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,17,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,18,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,19,2011,0,0,0,0,0,0,0,0
B11,KYLÄSAARENKATU,25498365,6676228,1.0,20,2011,0,0,0,0,0,0,0,0
